address_string,n,coords,Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,City,State,County,Zip,Country,Source
"6400 E 87 STREET, KANSAS CITY, MO, 64132",19,,38.967878,-94.515677,0.9,rooftop,6400,"E 87th St","Kansas City",MO,"Jackson County",64138,US,Jackson
"9100 N AMBASSADOR DR, KANSAS CITY, MO, 64153",19,,39.262619,-94.653872,0.5,nearest_rooftop_match,9200,"N Ambassador Dr","Kansas City",MO,"Platte County",64154,US,"City of Kansas City"
"9200 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64158",19,,39.245528,-94.464533,0.9,rooftop,9200,"E M 152 Hwy","Kansas City",MO,"Clay County",64157,US,"City of Kansas City"
"DONNELLY AVENUE and WINNER ROAD, KANSAS CITY, MO, 64123",19,,39.106791,-94.484428,0.7,intersection,,"Donnelly Ave","Kansas City",MO,"Jackson County",64125,US,"TIGER/Line® dataset from the US Census Bureau"
"E 20 STREET and TOPPING AVENUE, KANSAS CITY, MO, 64127",19,,39.086492,-94.515092,0.9,intersection,,"E 20th St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",19,,39.068844,-94.521059,0.9,intersection,,"E 31st St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 56 STREET and SWOPE PK, KANSAS CITY, MO, 64130",19,,39.024239,-94.541328,0.93,intersection,,"E 56th St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 75 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64132",19,,38.990512,-94.552507,0.77,intersection,,"E 75th St","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64123",18,,39.045196,-94.443184,0.6,nearest_rooftop_match,11601,"E US 40 Hwy","Kansas City",MO,"Jackson County",64133,US,Jackson
"3700 S EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64130",18,,39.039262,-94.541307,0.6,nearest_rooftop_match,3706,"Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64130,US,"City of Kansas City"
"8500 BLUE PK W, KANSAS CITY, MO, 64129",18,,39.007185,-94.485869,0.9,rooftop,8500,"Blue Pkwy","Kansas City",MO,"Jackson County",64133,US,Jackson
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",18,,39.105575,-94.529163,1,intersection,,"Cypress Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and WOODLAND AVENUE, KANSAS CITY, MO, 64109",18,,39.091183,-94.56212,0.81,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 19 STREET and OAK STREET, KANSAS CITY, MO, 64109",18,,39.090299,-94.579012,0.9,intersection,,"E 19th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 22 STREET and BRUCE R WATKINS DR, KANSAS CITY, MO, 64108",18,,39.086189,-94.571416,0.56,intersection,,"E 22nd St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 9 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64123",18,,39.101707,-94.52597,0.9,intersection,,"E 9th St","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and INDIANA AVENUE, KANSAS CITY, MO, 64123",18,,39.106024,-94.542274,0.9,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"MILL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64110",18,,39.052468,-94.592263,0.9,intersection,,"Mill St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"STREET JOHN AVENUE and WHEELING AVENUE, KANSAS CITY, MO, 64123",18,,39.114346,-94.523234,1,place,,,"Kansas City",MO,"Jackson County",64123,US,"TIGER/Line® dataset from the US Census Bureau"
"W 38 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64111",18,,39.058564,-94.590671,0.8,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"5900 SWOPE PK, KANSAS CITY, MO, 64132",17,,39.018231,-94.54322,0.9,rooftop,5900,"Swope Pkwy","Kansas City",MO,"Jackson County",64130,US,"City of Kansas City"
"6000 INDEPENDENCE AVENUE S, KANSAS CITY, MO, 64123",17,,39.105263,-94.510895,0.9,rooftop,6000,"Independence Ave","Kansas City",MO,"Jackson County",64125,US,Jackson
"BELLEFONTAINE AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",17,,39.106153,-94.545942,1,intersection,,"Bellefontaine Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BENTON BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",17,,39.106088,-94.544071,0.9,intersection,,"Benton Blvd","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BROADWAY and I 670 HIGHWAY, KANSAS CITY, MO, 64108",17,,39.096171,-94.588602,0.79,intersection,,"Broadway St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and E MEYER BOULEVARD, KANSAS CITY, MO, 64132",17,,39.007228,-94.555219,0.46,intersection,,"E Meyer Blvd","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 34 STREET and TROOST AVENUE, KANSAS CITY, MO, 64109",17,,39.065024,-94.571632,1,intersection,,"E 34th St","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"E 35 STREET and WABASH AVENUE, KANSAS CITY, MO, 64130",17,,39.062701,-94.5555,0.81,intersection,,"E 35th St","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"E 38 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64127",17,,39.057234,-94.553491,0.89,intersection,,"E 38th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 38 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64128",17,,39.057234,-94.553491,0.99,intersection,,"E 38th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 39 STREET and MAIN STREET, KANSAS CITY, MO, 64110",17,,39.056576,-94.586104,0.9,intersection,,"E 39th St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"E 44 STREET and PROSPECT AVENUE, KANSAS CITY, MO, 64110",17,,39.046416,-94.554064,0.9,intersection,,"E 44th St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E 61 STREET and SWOPE PK, KANSAS CITY, MO, 64130",17,,39.014894,-94.541934,0.87,intersection,,"E 61st St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E GREGORY BOULEVARD and I 435 HIGHWAY, KANSAS CITY, MO, 64133",17,,38.995475,-94.502335,0.96,intersection,,"E Gregory Blvd","Kansas City",MO,"Jackson County",64133,US,"TIGER/Line® dataset from the US Census Bureau"
"E LINWOOD BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64130",17,,39.068053,-94.552932,0.9,intersection,,"E Linwood Blvd","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"GLADSTONE BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",17,,39.107945,-94.545897,0.71,intersection,,"Gladstone Blvd","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and PASEO, KANSAS CITY, MO, 64124",17,,39.106769,-94.563426,0.7,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and PROSPECT AVENUE, KANSAS CITY, MO, 64124",17,,39.106294,-94.55081,1,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"NE BARRY ROAD and N OAK TRAFFICWAY, KANSAS CITY, MO, 64155",17,,0,0,0,,,,,,,,,
"W 40 STREET and BROADWAY BOULEVARD, KANSAS CITY, MO, 64111",17,,39.10694,-94.585518,0.5,intersection,,"Us Hwy 40","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"W 6 STREET and BROADWAY, KANSAS CITY, MO, 64106",17,,39.106572,-94.588162,0.69,intersection,,"W 6th St","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"1100 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64110",16,,39.042042,-94.572541,0.8,nearest_rooftop_match,1102,"Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64110,US,"City of Kansas City"
"13300 STATE LINE ROAD, KANSAS CITY, MO, 64145",16,,38.887039,-94.607813,0.9,range_interpolation,13300,"State Line Rd","Kansas City",MO,"Jackson County",64145,US,"TIGER/Line® dataset from the US Census Bureau"
"2000 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",16,,39.089123,-94.589288,0.9,rooftop,2000,"Broadway Blvd","Kansas City",MO,"Jackson County",64108,US,"City of Kansas City"
"4400 N WINN ROAD, KANSAS CITY, MO, 64119",16,,39.17383,-94.531683,0.7,range_interpolation,4400,"NE Winn Rd","Kansas City",MO,"Clay County",64117,US,"TIGER/Line® dataset from the US Census Bureau"
"5000 BLUE RIDGE COURT, KANSAS CITY, MO, 64133",16,,39.030856,-94.43948,1,rooftop,5000,"Blue Ridge Blvd","Kansas City",MO,"Jackson County",64133,US,Jackson
"600 E BANNISTER ROAD, KANSAS CITY, MO, 64131",16,,38.957535,-94.596886,0.7,rooftop,600,"W Bannister Rd","Kansas City",MO,"Jackson County",64114,US,"City of Kansas City"
"8000 STATE LINE ROAD, KANSAS CITY, MO, 64114",16,,38.984136,-94.60859,1,rooftop,8000,"State Line Rd","Kansas City",MO,,64114,US,"City of Olathe"
"9000 E 22 TERRACE, KANSAS CITY, MO, 64127",16,,39.082495,-94.473271,0.7,nearest_rooftop_match,9006,"E 22nd Ter","Kansas City",MO,"Jackson County",64126,US,Jackson
"BROOKLYN AVE and E GREGORY BLVD, KANSAS CITY, MO, 64130",16,,38.998233,-94.561493,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E 24 STREET and CHELSEA AVENUE, KANSAS CITY, MO, 64127",16,,39.082039,-94.526536,0.99,intersection,,"Chelsea Ave","Kansas City",MO,"Jackson County",64127,US,"TIGER/Line® dataset from the US Census Bureau"
"E 31 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64129",16,,39.068844,-94.521059,0.9,intersection,,"E 31st St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 63 STREET and SWOPE PK, KANSAS CITY, MO, 64132",16,,39.011911,-94.542075,0.9,intersection,,"E 63rd St","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"E FRONT STREET and I 435 HIGHWAY, KANSAS CITY, MO, 64120",16,,39.130033,-94.498772,0.98,intersection,,"E Front St","Kansas City",MO,"Jackson County",64120,US,"TIGER/Line® dataset from the US Census Bureau"
"E MEYER BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64132",16,,39.007412,-94.556415,1,intersection,,"E Meyer Blvd","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"E RED BRIDGE ROAD and US HIGHWAY 71, KANSAS CITY, MO, 64134",16,,38.925288,-94.527346,0.7,intersection,,"E Red Bridge Rd","Kansas City",MO,"Jackson County",64137,US,"TIGER/Line® dataset from the US Census Bureau"
"EMANUEL CLEAVER II BOULEVARD and PROSPECT AVENUE, KANSAS CITY, MO, 64130",16,,39.043504,-94.56174,0.39,intersection,,"Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64130,US,"TIGER/Line® dataset from the US Census Bureau"
"I 435 HIGHWAY and I 70 E TO I 435 S RA, KANSAS CITY, MO, 64129",16,,39.058325,-94.489988,0.94,intersection,,"I 435","Kansas City",MO,"Jackson County",64129,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and WOODLAND AVENUE, KANSAS CITY, MO, 64123",16,,39.106688,-94.561262,0.8,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"MAIN STREET and PETTICOAT LN, KANSAS CITY, MO, 64106",16,,39.04216,-94.586611,0.9,street_center,,"Main St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"MILL STREET and WORNALL ROAD, KANSAS CITY, MO, 64111",16,,39.050899,-94.590611,0.99,intersection,,"Mill St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"OAKWOOD ROAD and OLDHAM ROAD, KANSAS CITY, MO, 64130",16,,38.987015,-94.515091,0.9,intersection,,"Oakwood Rd","Kansas City",MO,"Jackson County",64138,US,"TIGER/Line® dataset from the US Census Bureau"
"W 31 STREET and SOUTHWEST TRAFFICWAY, KANSAS CITY, MO, 64110",16,,39.069272,-94.534482,0.37,intersection,,"E 31st St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"100 ARROWHEAD DR, KANSAS CITY, MO,",15,,39.051623,-94.492698,0.6,nearest_rooftop_match,1,"Arrowhead Dr","Kansas City",MO,"Jackson County",64129,US,Jackson
"100 WARD PK N, KANSAS CITY, MO, 64112",15,,39.041316,-94.588382,0.8,rooftop,100,"Ward Pkwy","Kansas City",MO,"Jackson County",64112,US,Jackson
"11600 E US HIGHWAY 40, KANSAS CITY, MO, 64132",15,,39.045196,-94.443184,0.6,nearest_rooftop_match,11601,"E US 40 Hwy","Kansas City",MO,"Jackson County",64133,US,Jackson
"1600 BROADWAY BOULEVARD, KANSAS CITY, MO, 64111",15,,39.095185,-94.588983,0.9,rooftop,1600,"Broadway Blvd","Kansas City",MO,"Jackson County",64108,US,"City of Kansas City"
"2200 E TRUMAN ROAD, KANSAS CITY, MO, 64108",15,,39.095196,-94.555793,0.9,rooftop,2200,"E Truman Rd","Kansas City",MO,"Jackson County",64127,US,Jackson
"2400 GILLHAM STREET, KANSAS CITY, MO, 64111",15,,39.083362,-94.578991,0.9,range_interpolation,2400,"Gillham Rd","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"3100 GILLHAM PL, KANSAS CITY, MO, 64110",15,,39.070639,-94.578898,0.9,range_interpolation,3100,"Gillham Rd","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"3800 BROADWAY BOULEVARD, KANSAS CITY, MO, 64110",15,,39.057787,-94.591112,0.9,rooftop,3800,"Broadway Blvd","Kansas City",MO,"Jackson County",64111,US,"City of Kansas City"
"3900 BROADWAY BOULEVARD, KANSAS CITY, MO, 64112",15,,39.056502,-94.591191,0.9,rooftop,3900,"Broadway Blvd","Kansas City",MO,"Jackson County",64111,US,"City of Kansas City"
"4200 N CORRINGTON AVENUE, KANSAS CITY, MO, 64119",15,,39.169181,-94.4959,0.8,range_interpolation,4200,"N Corrington Ave","Kansas City",MO,"Clay County",64117,US,"TIGER/Line® dataset from the US Census Bureau"
"4700 E BANNISTER ROAD, KANSAS CITY, MO, 64134",15,,38.954512,-94.535177,0.9,rooftop,4700,"E Bannister Rd","Kansas City",MO,"Jackson County",64137,US,"City of Kansas City"
"7100 NW 86 TERRACE, KANSAS CITY, MO, 64153",15,,39.251078,-94.69166,0.6,street_center,,"NW 86th Ter","Kansas City",MO,"Platte County",64153,US,"TIGER/Line® dataset from the US Census Bureau"
"9900 NE BARRY ROAD, KANSAS CITY, MO, 64157",15,,39.247282,-94.696397,0.9,range_interpolation,9900,"State Hwy T","Kansas City",MO,"Platte County",64153,US,"TIGER/Line® dataset from the US Census Bureau"
"BRIGHTON AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",15,,39.105376,-94.523372,1,intersection,,"Brighton Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and E MEYER BOULEVARD, KANSAS CITY, MO, 64130",15,,39.007228,-94.555219,0.36,intersection,,"E Meyer Blvd","Kansas City",MO,"Jackson County",64132,US,"TIGER/Line® dataset from the US Census Bureau"
"CYPRESS AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",15,,39.105575,-94.529163,0.9,intersection,,"Cypress Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"E 11 STREET and PASEO, KANSAS CITY, MO, 64106",15,,39.100472,-94.563722,0.78,intersection,,"E 11th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 12 STREET and PASEO, KANSAS CITY, MO, 64108",15,,39.099275,-94.56407,0.74,intersection,,"E 12th St","Kansas City",MO,"Jackson County",64106,US,"TIGER/Line® dataset from the US Census Bureau"
"E 18 STREET and VINE STREET, KANSAS CITY, MO, 64106",15,,39.091232,-94.563358,0.9,intersection,,"E 18th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"E 23 TRAFFICWAY and WHEELING AVENUE, KANSAS CITY, MO, 64126",15,,39.081354,-94.485983,1,street_center,,"E 23rd St","Kansas City",MO,"Jackson County",64126,US,"TIGER/Line® dataset from the US Census Bureau"
"E 29 STREET and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",15,,39.072444,-94.520682,0.9,intersection,,"E 29th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 35 STREET and SOUTH BENTON AVENUE, KANSAS CITY, MO, 64130",15,,39.062517,-94.549751,0.7,intersection,,"E 35th St","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 37 STREET and COLLEGE AVENUE, KANSAS CITY, MO, 64129",15,,39.058772,-94.545329,0.9,intersection,,"College Ave","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"E 39 STREET and WABASH AVENUE, KANSAS CITY, MO, 64110",15,,39.055507,-94.555803,0.81,intersection,,"E 39th St","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"E ARMOUR BOULEVARD and FOREST AVENUE, KANSAS CITY, MO, 64109",15,,39.063204,-94.57052,0.99,intersection,,"E Armour Blvd","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
"EMANUEL CLEAVER II BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64130",15,,39.041668,-94.572941,0.7,intersection,,"E Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64110,US,"TIGER/Line® dataset from the US Census Bureau"
"I 435 HIGHWAY and NE MO 152 HIGHWAY, KANSAS CITY, MO, 64119",15,,39.245419,-94.754118,0.61,intersection,,"MO 152","Kansas City",MO,"Platte County",64153,US,"TIGER/Line® dataset from the US Census Bureau"
"I 70 HIGHWAY and VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64127",15,,39.070839,-94.518175,0.51,intersection,,"I- 70","Kansas City",MO,"Jackson County",64128,US,"TIGER/Line® dataset from the US Census Bureau"
"INDEPENDENCE AVENUE and OLIVE STREET, KANSAS CITY, MO, 64124",15,,39.106398,-94.553709,1,intersection,,"Independence Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"MERCIER STREET and WESTPORT ROAD, KANSAS CITY, MO, 64111",15,,39.049954,-94.601326,1,intersection,,"Mercier St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"PENNSYLVANIA AVENUE and WESTPORT ROAD, KANSAS CITY, MO, 64127",15,,39.052856,-94.591461,0.9,intersection,,"Pennsylvania Ave","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"W 14 STREET and WYANDOTTE STREET, KANSAS CITY, MO, 64106",15,,39.097294,-94.585723,0.9,intersection,,"W 14th St","Kansas City",MO,"Jackson County",64105,US,"TIGER/Line® dataset from the US Census Bureau"
"W 30TH STREET and PENN DR, KANSAS CITY, MO, 64108",15,,39.072827,-94.585285,0.43,intersection,,"E 30th St","Kansas City",MO,"Jackson County",64108,US,"TIGER/Line® dataset from the US Census Bureau"
"W 40 TERRACE and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64111",15,,39.054169,-94.586246,0.37,intersection,,"E 40th St","Kansas City",MO,"Jackson County",64111,US,"TIGER/Line® dataset from the US Census Bureau"
"1200 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64111",14,,39.041852,-94.570837,0.6,nearest_rooftop_match,1214,"E Emanuel Cleaver Ii Blvd","Kansas City",MO,"Jackson County",64110,US,Jackson
"3200 BROADWAY BOULEVARD, KANSAS CITY, MO, 64108",14,,39.069631,-94.593155,0.9,rooftop,3200,"Broadway Blvd","Kansas City",MO,"Jackson County",64111,US,"City of Kansas City"
"4000 N OAK TRAFFICWAY, KANSAS CITY, MO, 64118",14,,39.166979,-94.57722,0.9,rooftop,4000,"N Oak Trfy","Kansas City",MO,"Clay County",64116,US,"City of Kansas City"
"4100 N BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64119",14,,39.167867,-94.544001,0.9,rooftop,4100,"N Bellefontaine Ave","Kansas City",MO,"Clay County",64117,US,"City of Kansas City"
"500 NE BARRY ROAD, KANSAS CITY, MO, 64118",14,,39.248618,-94.572868,0.9,rooftop,500,"NE Barry Rd","Kansas City",MO,"Clay County",64155,US,"City of Kansas City"
"5200 N WHEELING AVENUE, KANSAS CITY, MO, 64117",14,,39.188071,-94.508708,0.9,rooftop,5200,"N Wheeling Ave","Kansas City",MO,"Clay County",64119,US,"City of Kansas City"
"7300 NW 87 TERRACE, KANSAS CITY, MO, 64154",14,,39.253772,-94.664058,0.9,rooftop,7300,"NW 87th Ter","Kansas City",MO,"Platte County",64153,US,"City of Kansas City"
"8700 ELMWOOD AVE, KANSAS CITY, MO, 64132",14,,38.967591,-94.539195,1,rooftop,8700,"Elmwood Ave","Kansas City",MO,"Jackson County",64132,US,"City of Kansas City"
"ASKEW AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",14,,39.106815,-94.539023,0.8,intersection,,"Askew Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BROOKLYN AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64123",14,,39.106483,-94.555669,0.9,intersection,,"Brooklyn Ave","Kansas City",MO,"Jackson County",64124,US,"TIGER/Line® dataset from the US Census Bureau"
"BRUCE R WATKINS DR and E LINWOOD BOULEVARD, KANSAS CITY, MO, 64109",14,,39.068329,-94.561019,0.36,intersection,,"E Linwood Blvd","Kansas City",MO,"Jackson County",64109,US,"TIGER/Line® dataset from the US Census Bureau"
