address_string,n,coords
"CONESTOGA AVE / CYPRESS ST, LOUISVILLE, KY, 40210",20,
"COOPER CHAPEL RD / PRESTON CROSSING BLVD, LOUISVILLE, KY, 40229",20,
"CRUMS LN / MAE AVE, LOUISVILLE, KY, 40216",20,
"DAHL RD / POPLAR LEVEL RD, LOUISVILLE, KY, 40213",20,
"DR W J HODGE ST / OSAGE AVE, LOUISVILLE, KY, 40210",20,
"E HILL ST / S PRESTON ST, LOUISVILLE, KY, 40208",20,
"E MAIN ST / N WENZEL ST, LOUISVILLE, KY, 40206",20,
"EDWARD ST / MORTON AVE, LOUISVILLE, KY, 40204",20,
"ETLEY AVE / GRINSTEAD DR, LOUISVILLE, KY, 40206",20,
"FERN VALLEY RD / HOLIDAY TOWERS BLVD, LOUISVILLE, KY, 40213",20,
"GEORGE ROGERS CLARK PARK, LOUISVILLE, KY, 40217",20,
"GOLDSMITH LN / TRAFALGAR SQ, LOUISVILLE, KY, 40218",20,
"HEADLEY HILL RD / N HURSTBOURNE PKY, LOUISVILLE, KY, 40223",20,
"HOWARD ST / HUMLER ST, LOUISVILLE, KY, 40211",20,
"I265N / BARDSTOWN RD, LOUISVILLE, KY, 40291",20,
"I265N / SMYRNA PKY, LOUISVILLE, KY, 40229",20,
"IROQUOIS GARDENS DR / NEW CUT RD, LOUISVILLE, KY, 40214",20,
"LONSDALE AVE / WALTER AVE, LOUISVILLE, KY, 40215",20,
"N 28TH ST / ST XAVIER ST, LOUISVILLE, KY, 40212",20,
"N 30TH ST / DUNCAN ST, LOUISVILLE, KY, 40212",20,
"OUTER LOOP / WILSHIRE BLVD, LOUISVILLE, KY, 40214",20,
"PALATKA RD / SOUTHSIDE DR, LOUISVILLE, KY, 40214",20,
"PARK BOUNDARY RD / SENECA PARK RD, LOUISVILLE, KY, 40205",20,
"S 13TH ST / W OAK ST, LOUISVILLE, KY, 40210",20,
"S 15TH ST / W BRECKINRIDGE ST, LOUISVILLE, KY, 40210",20,
"S 16TH ST / CEDAR ST, LOUISVILLE, KY, 40203",20,
"S 16TH ST / W MARKET ST, LOUISVILLE, KY, 40203",20,
"S 16TH ST / W ORMSBY AVE, LOUISVILLE, KY, 40210",20,
"S 20TH ST / ST LOUIS AVE, LOUISVILLE, KY, 40210",20,
"S 22ND ST / BOLLING AVE, LOUISVILLE, KY, 40210",20,
"S 22ND ST / HOWARD ST, LOUISVILLE, KY, 40211",20,
"S 23RD ST / W BURNETT AVE, LOUISVILLE, KY, 40210",20,
"S 23RD ST / W ORMSBY AVE, LOUISVILLE, KY, 40210",20,
"S 2ND ST / W BLOOM ST, LOUISVILLE, KY, 40208",20,
"S 2ND ST / W MAIN ST, LOUISVILLE, KY, 40202",20,
"S 36TH ST / GARLAND AVE, LOUISVILLE, KY, 40211",20,
"S 36TH ST / GREENWOOD AVE, LOUISVILLE, KY, 40211",20,
"S 4TH ST / CREEL AVE, LOUISVILLE, KY, 40208",20,
"S 5TH ST / BEECHER ST, LOUISVILLE, KY, 40214",20,
"S 5TH ST / MONTANA AVE, LOUISVILLE, KY, 40208",20,
"S 7TH ST / W MAGNOLIA AVE, LOUISVILLE, KY, 40208",20,
"S 8TH ST / OLDHAM ST, LOUISVILLE, KY, 40203",20,
"S BROOK ST / E LIBERTY ST, LOUISVILLE, KY, 40202",20,
"S PRESTON ST / ROSELANE ST, LOUISVILLE, KY, 40203",20,
"STONESTREET RD / VALLEY COLLEGE DR, LOUISVILLE, KY, 40272",20,
"W FLORENCE AVE / SOUTHERN PKY, LOUISVILLE, KY, 40214",20,
"W INDIAN TRL / PRESTON HWY, LOUISVILLE, KY, 40213",20,
"W KINGSTON AVE / SOUTHSIDE DR, LOUISVILLE, KY, 40214",20,
"ZORN AVE / I71, LOUISVILLE, KY, 40207",20,
"100 S ENGLISH STATION RD, LOUISVILLE, KY, 40245",19,
"1000 VALLEY COLLEGE DR, LOUISVILLE, KY, 40272",19,
"12500 LAKEFRONT PL, LOUISVILLE, KY, 40299",19,
"13000 OBSERVATION CIR, LOUISVILLE, KY, 40243",19,
"13100 WILLOW FOREST DR, LOUISVILLE, KY, 40245",19,
"1700 BONNYCASTLE AVE, LOUISVILLE, KY, 40205",19,
"2100 LEXINGTON RD, LOUISVILLE, KY, 40206",19,
"2400 N PETERSON CT, LOUISVILLE, KY, 40206",19,
"3000 MEADOWVIEW CIR, LOUISVILLE, KY, 40220",19,
"3200 ASPEN VALLEY CIR, LOUISVILLE, KY, 40241",19,
"400 ST BONIFACE PL, LOUISVILLE, KY, 40202",19,
"4300 MURPHY LN, LOUISVILLE, KY, 40241",19,
"4400 COMMERCE CROSSINGS DR, LOUISVILLE, KY, 40229",19,
"4600 BROWNSBORO RD, LOUISVILLE, KY, 40207",19,
"4600 SPRINGDALE RD, LOUISVILLE, KY, 40241",19,
"500 S 32ND ST, LOUISVILLE, KY, 40211",19,
"5000 ROAMING PLAINS CT, LOUISVILLE, KY, 40229",19,
"5100 MONACO DR, LOUISVILLE, KY, 40219",19,
"5400 BRAMERS CT, LOUISVILLE, KY, 40216",19,
"5500 CLEARWATER FARM BLVD, LOUISVILLE, KY, 40219",19,
"6100 NORTON AVE, LOUISVILLE, KY, 40213",19,
"6700 BLUFFVIEW CIR, LOUISVILLE, KY, 40299",19,
"6800 FEYHURST DR, LOUISVILLE, KY, 40258",19,
"6800 YAZOO ST, LOUISVILLE, KY, 40258",19,
"6900 BISCHOFF FARM DR, LOUISVILLE, KY, 40218",19,
"700 ROCKERY WAY, LOUISVILLE, KY, 40208",19,
"7000 ALMA JUNE WAY, LOUISVILLE, KY, 40228",19,
"7200 RIVERPORT PLAZA DR, LOUISVILLE, KY, 40258",19,
"7500 GRADE LN, LOUISVILLE, KY, 40219",19,
"7TH STREET RD / WELLER AVE, LOUISVILLE, KY, 40208",19,
"7TH STREET RD, LOUISVILLE, KY, 40216",19,
"8500 MISTY LN, LOUISVILLE, KY, 40258",19,
"8700 SHADOW CREEK WAY, LOUISVILLE, KY, 40291",19,
"9800 LONGWOOD CIR, LOUISVILLE, KY, 40223",19,
"9900 WHITE BLOSSOM BLVD, LOUISVILLE, KY, 40241",19,
"ACCOMACK DR / TAZWELL DR, LOUISVILLE, KY, 40241",19,
"BARDSTOWN RD / BARINGER AVE, LOUISVILLE, KY, 40204",19,
"BARDSTOWN RD / BUECHEL TER, LOUISVILLE, KY, 40218",19,
"BARDSTOWN RD / DEER PARK AVE, LOUISVILLE, KY, 40205",19,
"BARDSTOWN RD / LANCASHIRE AVE, LOUISVILLE, KY, 40205",19,
"BECKLEY CREEK PKY / SHELBYVILLE RD, LOUISVILLE, KY, 40245",19,
"BELLS LN / BELQUIN RD, LOUISVILLE, KY, 40211",19,
"BERRY BLVD / MANSLICK RD, LOUISVILLE, KY, 40216",19,
"BISHOP LN / LEITH LN, LOUISVILLE, KY, 40218",19,
"BLUEGRASS PARK DR / NEWBURG RD, LOUISVILLE, KY, 40218",19,
"BRECKENRIDGE LN / SUDBURY LN, LOUISVILLE, KY, 40220",19,
"BRENT ST / E OAK ST, LOUISVILLE, KY, 40204",19,
"BROWNSBORO RD / IDLEWYLDE DR, LOUISVILLE, KY, 40206",19,
"CARL CT / DENA DR, LOUISVILLE, KY, 40215",19,
"CATALPA ST / WOODLAND AVE, LOUISVILLE, KY, 40211",19,
"CHEROKEE PKY / WILLOW AVE, LOUISVILLE, KY, 40204",19,
"COLORADO AVE / WELLER AVE, LOUISVILLE, KY, 40208",19,
"CYPRESS ST / W GAULBERT AVE, LOUISVILLE, KY, 40210",19,
"DIXIE HWY / FINCASTLE TRL, LOUISVILLE, KY, 40272",19,
"DIXIE HWY / FURY WAY, LOUISVILLE, KY, 40258",19,
"DIXIE HWY / GAGEL AVE, LOUISVILLE, KY, 40216",19,
"DIXIE HWY / KATHERINE STATION RD, LOUISVILLE, KY, 40177",19,
"DR W J HODGE ST / DUMESNIL ST, LOUISVILLE, KY, 40210",19,
"E CHESTNUT ST / S HANCOCK ST, LOUISVILLE, KY, 40202",19,
"E INDIAN TRL / UNSELD BLVD, LOUISVILLE, KY, 40218",19,
"E ST CATHERINE ST / SWAN ST, LOUISVILLE, KY, 40204",19,
"EARL AVE / TAYLOR BLVD, LOUISVILLE, KY, 40215",19,
"FERN VALLEY RD / PARAMOUNT PARK DR, LOUISVILLE, KY, 40213",19,
"FRANKFORT AVE / LEXINGTON RD, LOUISVILLE, KY, 40207",19,
"GREENBELT HWY / LOWER HUNTERS TRCE, LOUISVILLE, KY, 40258",19,
"HAY CT / NATIONAL TPKE, LOUISVILLE, KY, 40214",19,
"I264W / I65, LOUISVILLE, KY, 40213",19,
"I265N / NATIONAL TPKE, LOUISVILLE, KY, 40118",19,
"I64W / I264 EE EAST SIDE IN LMPD-MCMAHAN, LOUISVILLE, KY, 40220",19,
"MILES PARK, LOUISVILLE, KY, 40245",19,
"N 20TH ST / PORTLAND AVE, LOUISVILLE, KY, 40203",19,
"N 20TH ST / W MAIN ST, LOUISVILLE, KY, 40203",19,
"N 22ND ST / GILLIGAN ST, LOUISVILLE, KY, 40212",19,
"N 23RD ST / GRIFFITHS AVE, LOUISVILLE, KY, 40212",19,
"N 26TH ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",19,
"N 28TH ST / DUNCAN ST, LOUISVILLE, KY, 40212",19,
"NEW CUT RD / WOODMORE AVE, LOUISVILLE, KY, 40214",19,
"PEABODY LN / TERRIL LN, LOUISVILLE, KY, 40218",19,
"PLACE NOIR / QUEST DR, LOUISVILLE, KY, 40203",19,
"RANGELAND RD / RUSTIC WAY, LOUISVILLE, KY, 40219",19,
"RIDGECREST RD / ROBINWOOD RD, LOUISVILLE, KY, 40218",19,
"ROBINWOOD RD / RUSSETT BLVD, LOUISVILLE, KY, 40218",19,
"S 15TH ST / DUMESNIL ST, LOUISVILLE, KY, 40210",19,
"S 16TH ST / GALLAGHER ST, LOUISVILLE, KY, 40210",19,
"S 1ST ST / W ORMSBY AVE, LOUISVILLE, KY, 40203",19,
"S 22ND ST / STONE ALY, LOUISVILLE, KY, 40211",19,
"S 23RD ST / BOLLING AVE, LOUISVILLE, KY, 40210",19,
"S 30TH ST / CEDAR ST, LOUISVILLE, KY, 40212",19,
"S 38TH ST / LARKWOOD AVE, LOUISVILLE, KY, 40212",19,
"S 41ST ST / GARLAND AVE, LOUISVILLE, KY, 40211",19,
"S 44TH ST / ELLIOTT AVE, LOUISVILLE, KY, 40211",19,
"S 5TH ST / BRENTWOOD AVE, LOUISVILLE, KY, 40214",19,
"S 5TH ST / CENTRAL AVE, LOUISVILLE, KY, 40208",19,
"S 5TH ST / LONGFIELD AVE, LOUISVILLE, KY, 40214",19,
"S 5TH ST / W LANSING AVE, LOUISVILLE, KY, 40214",19,
"S BROOK ST / E MAGNOLIA AVE, LOUISVILLE, KY, 40208",19,
"S FLOYD ST / E GRAY ST, LOUISVILLE, KY, 40202",19,
"SPRINGFIELD DR / ST ANTHONY CHURCH RD, LOUISVILLE, KY, 40214",19,
"STORY AVE / I64, LOUISVILLE, KY, 40206",19,
"W KENWOOD DR, LOUISVILLE, KY, 40214",19,
"100 GLISSADE DR, LOUISVILLE, KY, 40118",18,
"10600 WORTHINGTON LN, LOUISVILLE, KY, 40059",18,
"11300 BREEZE CIR, LOUISVILLE, KY, 40272",18,
"1700 GLENGARRY DR, LOUISVILLE, KY, 40219",18,
"1700 MARCH BLVD, LOUISVILLE, KY, 40215",18,
"2000 THE MEADOW RD, LOUISVILLE, KY, 40223",18,
"300 CENTRAL AVE, LOUISVILLE, KY, 40208",18,
"3300 BON AIR AVE, LOUISVILLE, KY, 40220",18,
"3500 7TH STREET RD, LOUISVILLE, KY, NA",18,
"4000 CANE RUN RD, LOUISVILLE, KY, NA",18,
"4300 BRAMERS LN, LOUISVILLE, KY, 40216",18,
"5500 NORTON AVE, LOUISVILLE, KY, 40213",18,
"5800 FAIRINGTON DR, LOUISVILLE, KY, 40218",18,
"600 S SHELBY ST, LOUISVILLE, KY, 40204",18,
"6900 KENTUCKY AVE, LOUISVILLE, KY, 40258",18,
"7TH STREET RD / LARCHMONT AVE, LOUISVILLE, KY, 40208",18,
"7TH STREET RD / LEROY AVE, LOUISVILLE, KY, 40216",18,
"7TH STREET RD, LOUISVILLE, KY, 40208",18,
"8000 WATTERSON TRL, LOUISVILLE, KY, 40291",18,
"8800 RUNNING FOX CIR, LOUISVILLE, KY, 40291",18,
"900 PERTHSHIRE LN, LOUISVILLE, KY, 40222",18,
"9400 LA GRANGE RD, LOUISVILLE, KY, 40242",18,
"ALANADALE DR / APPOLLO LN, LOUISVILLE, KY, 40272",18,
"BARDSTOWN RD / BUECHEL BYP, LOUISVILLE, KY, 40218",18,
"BARDSTOWN RD / FERNDALE RD, LOUISVILLE, KY, 40291",18,
"BARDSTOWN RD / MURRAY AVE, LOUISVILLE, KY, 40205",18,
"BEECHER ST / WARREN AVE, LOUISVILLE, KY, 40215",18,
"BELMAR DR / PRESTON HWY, LOUISVILLE, KY, 40213",18,
"BLANKENBAKER PKY / WATTERSON TRL, LOUISVILLE, KY, 40243",18,
"BONNYVILLE BLVD / DIXIE HWY, LOUISVILLE, KY, 40216",18,
"BOST LN / FOREMAN LN, LOUISVILLE, KY, 40219",18,
"BRECKENRIDGE LN / SIX MILE LN, LOUISVILLE, KY, 40220",18,
"BRIDGE - I64E / SHERMAN MINTON BRIDGE, LOUISVILLE, KY, 40212",18,
"BROADLEAF DR / SHANKS LN, LOUISVILLE, KY, 40216",18,
"BROWN AUSTIN RD / NEW CUT RD, LOUISVILLE, KY, 40118",18,
"CALDWELL ST / S HANCOCK ST, LOUISVILLE, KY, 40203",18,
"CAMP GROUND RD / LAKE DREAMLAND RD, LOUISVILLE, KY, 40216",18,
"CAMP ST, LOUISVILLE, KY, 40203",18,
"CANE RUN RD / HUDSON AVE, LOUISVILLE, KY, 40211",18,
"CANE RUN RD / LINWOOD AVE, LOUISVILLE, KY, 40211",18,
"CENTRAL AVE / MONTANA AVE, LOUISVILLE, KY, 40208",18,
"CLIFF AVE / W EVELYN AVE, LOUISVILLE, KY, 40215",18,
"CONN ST / POWELL AVE, LOUISVILLE, KY, 40215",18,
"CONSTANCE DR / GRAFTON HALL RD, LOUISVILLE, KY, 40272",18,
"CYPRESS ST / WOODLAND AVE, LOUISVILLE, KY, 40211",18,
"DEARCY AVE / OLEANDA AVE, LOUISVILLE, KY, 40215",18,
"DEL RIO PL / MINA TER, LOUISVILLE, KY, 40220",18,
"DIXIE HWY / GARRS LN, LOUISVILLE, KY, NA",18,
"DIXIE HWY / MEYERS LN, LOUISVILLE, KY, 40216",18,
"DIXIE HWY / SPEEDWAY AVE, LOUISVILLE, KY, 40272",18,
"DORSEY LN / SHELBYVILLE RD, LOUISVILLE, KY, 40223",18,
"DR WILLIAM G WEATHERS DR / WILSON AVE, LOUISVILLE, KY, 40211",18,
"E BURNETT AVE / HICKORY ST, LOUISVILLE, KY, 40217",18,
"E MAIN ST / N SHELBY ST, LOUISVILLE, KY, 40202",18,
"E ORELL RD / PENDLETON RD, LOUISVILLE, KY, 40272",18,
"EDWARD ST / WINTER AVE, LOUISVILLE, KY, 40204",18,
"FERN VALLEY RD / INDUSTRIAL BLVD, LOUISVILLE, KY, 40213",18,
"FISK CT / SIMMONS CT, LOUISVILLE, KY, 40203",18,
"FRANKFORT AVE / N KEATS AVE, LOUISVILLE, KY, 40206",18,
"FREEDOM WAY / PHILLIPS LN, LOUISVILLE, KY, 40209",18,
"GOLDSMITH LN / HIKES LN, LOUISVILLE, KY, 40218",18,
"GRADE LN / MELTON AVE, LOUISVILLE, KY, 40213",18,
"GRAFTON HALL RD / VALLEY STATION RD, LOUISVILLE, KY, 40272",18,
"HAMES TRCE / S HURSTBOURNE PKY, LOUISVILLE, KY, 40291",18,
"HARPERS FERRY RD / NEW CUT RD, LOUISVILLE, KY, 40214",18,
"HURSTBOURNE LN / TAYLORSVILLE RD, LOUISVILLE, KY, 40220",18,
"I 264 RAMP / I 264 RAMP, LOUISVILLE, KY, 40211",18,
"I264E / CANE RUN RD (LAKE DREAMLAND SIDE), LOUISVILLE, KY, 40216",18,
"I264E / CRITTENDEN DR, LOUISVILLE, KY, 40209",18,
"I264W / CRITTENDEN DR, LOUISVILLE, KY, 40209",18,
"I265N / BEULAH CHURCH RD, LOUISVILLE, KY, 40228",18,
"I265N / BILLTOWN RD, LOUISVILLE, KY, 40299",18,
"I65N / OUTER LOOP, LOUISVILLE, KY, 40219",18,
"LONGFIELD AVE / WIZARD AVE, LOUISVILLE, KY, 40215",18,
"LORETTA ST, LOUISVILLE, KY, 40213",18,
"MARCH BLVD / E WHEATMORE DR, LOUISVILLE, KY, 40215",18,
"MINOR LN / SOUTH PARK RD, LOUISVILLE, KY, 40219",18,
"N 24TH ST / W MAIN ST, LOUISVILLE, KY, 40212",18,
"N 36TH ST / DUNCAN ST, LOUISVILLE, KY, 40212",18,
"N 39TH ST / W MAIN ST, LOUISVILLE, KY, 40212",18,
"N HITE AVE / LINDSAY AVE, LOUISVILLE, KY, 40206",18,
"OLEANDA AVE, LOUISVILLE, KY, 40215",18,
"OUTER LOOP / VAUGHN MILL RD, LOUISVILLE, KY, 40228",18,
"PARK - SENECA PARK, LOUISVILLE, KY, 40205",18,
"PARK - THURMAN HUTCHINS PARK, LOUISVILLE, KY, 40207",18,
"ROGERS ST / RUBEL AVE, LOUISVILLE, KY, 40204",18,
"S 1ST ST / W BROADWAY, LOUISVILLE, KY, 40202",18,
"S 22ND ST / DIXDALE AVE, LOUISVILLE, KY, 40210",18,
"S 23RD ST / ST LOUIS AVE, LOUISVILLE, KY, 40210",18,
"S 25TH ST / WILSON AVE, LOUISVILLE, KY, 40210",18,
"S 27TH ST / W MUHAMMAD ALI BLVD, LOUISVILLE, KY, 40212",18,
"S 33RD ST / W MARKET ST, LOUISVILLE, KY, 40212",18,
"S 39TH ST / GARLAND AVE, LOUISVILLE, KY, 40211",18,
"S 3RD ST / HEYWOOD AVE, LOUISVILLE, KY, 40208",18,
"S 3RD ST / I 264 RAMP, LOUISVILLE, KY, 40214",18,
"S 3RD ST / M ST, LOUISVILLE, KY, 40208",18,
"S 3RD ST / W BURNETT AVE, LOUISVILLE, KY, 40208",18,
"S 3RD ST, LOUISVILLE, KY, 40202",18,
"S 40TH ST / VERMONT AVE, LOUISVILLE, KY, 40211",18,
"S 41ST ST / DOERHOEFER AVE, LOUISVILLE, KY, 40211",18,
"S 6TH ST, LOUISVILLE, KY, 40202",18,
"S HANCOCK ST / E JEFFERSON ST, LOUISVILLE, KY, 40202",18,
"SOUTHSIDE DR / W TENNY AVE, LOUISVILLE, KY, 40214",18,
"W BROADWAY / MADELON CT, LOUISVILLE, KY, 40211",18,
"W FAIRMONT AVE / SOUTHERN PKY, LOUISVILLE, KY, 40214",18,
"W MANSLICK RD / MITCHELL HILL RD, LOUISVILLE, KY, 40118",18,
"W MARKET ST / S SHAWNEE TER, LOUISVILLE, KY, 40212",18,
"WF - BIG FOUR WALKING RAMP, LOUISVILLE, KY, 40206",18,
"10500 NATIONAL TPKE, LOUISVILLE, KY, 40118",17,
"1100 FOREST BRIDGE RD, LOUISVILLE, KY, 40223",17,
"11000 BENSON LN, LOUISVILLE, KY, 40272",17,
"11700 INTERCHANGE DR, LOUISVILLE, KY, 40229",17,
"1300 BROCKTON CT, LOUISVILLE, KY, 40219",17,
"1300 GLENGARRY DR, LOUISVILLE, KY, 40219",17,
"14700 FORBES CIR, LOUISVILLE, KY, 40245",17,
"1700 RIVER RD, LOUISVILLE, KY, 40206",17,
"200 S PETERSON AVE, LOUISVILLE, KY, 40206",17,
"200 SOUTHWESTERN PKY, LOUISVILLE, KY, 40212",17,
"2300 DIXIE HWY, LOUISVILLE, KY, 40216",17,
"3000 KLONWAY DR, LOUISVILLE, KY, 40220",17,
"400 BROHM ST, LOUISVILLE, KY, 40208",17,
"4200 HIGH STONE WAY, LOUISVILLE, KY, 40299",17,
"4400 BAYGARDEN CT, LOUISVILLE, KY, 40245",17,
"5100 INTERCHANGE WAY, LOUISVILLE, KY, 40229",17,
"5200 VALLEY STATION RD, LOUISVILLE, KY, 40272",17,
"5700 BAY HARBOR DR, LOUISVILLE, KY, 40228",17,
"6800 SYLVANIA NO 4 RD, LOUISVILLE, KY, 40258",17,
"7100 BLACK MOUNTAIN DR, LOUISVILLE, KY, 40228",17,
"7100 NANISINH WAY, LOUISVILLE, KY, 40258",17,
"7TH STREET RD / ARCADE AVE, LOUISVILLE, KY, 40216",17,
"7TH STREET RD / ARCADE AVE, LOUISVILLE, KY, NA",17,
"7TH STREET RD / BERNHEIM LN, LOUISVILLE, KY, 40208",17,
"7TH STREET RD / CRUMS LN, LOUISVILLE, KY, NA",17,
"9500 BRADY JOHN CT, LOUISVILLE, KY, 40229",17,
"9900 ASHBY FARM DR, LOUISVILLE, KY, 40272",17,
"9900 SHINING WILLOW DR, LOUISVILLE, KY, 40241",17,
"ACCOMACK DR / SHENANDOAH DR, LOUISVILLE, KY, 40241",17,
"ALGONQUIN PKY / SHARP AVE, LOUISVILLE, KY, 40208",17,
"ARCADE AVE / COLORADO AVE, LOUISVILLE, KY, 40215",17,
"ATWOOD ST / BRADLEY AVE, LOUISVILLE, KY, 40217",17,
"BARDSTOWN RD / I 264 RAMP, LOUISVILLE, KY, 40205",17,
"BARRET AVE / E BRECKINRIDGE ST, LOUISVILLE, KY, 40204",17,
"BARRET HILL RD / BEARGRASS RD, LOUISVILLE, KY, 40205",17,
"BASHFORD MANOR LN / NEWBURG RD, LOUISVILLE, KY, 40218",17,
"BLUE LICK RD / HILLCROSS DR, LOUISVILLE, KY, 40229",17,
"BLUEGRASS AVE / PEACHTREE AVE, LOUISVILLE, KY, 40215",17,
"BROWNSBORO RD / CHENOWETH LN, LOUISVILLE, KY, 40207",17,
"BURTON AVE / TAYLOR BLVD, LOUISVILLE, KY, 40208",17,
"CALDWELL ST / S PRESTON ST, LOUISVILLE, KY, 40203",17,
"CARTER ST / PORTLAND AVE, LOUISVILLE, KY, 40212",17,
"CEDAR ST / DR W J HODGE ST, LOUISVILLE, KY, 40203",17,
"CENTRAL AVE, LOUISVILLE, KY, 40208",17,
"CHAMPIONS TRACE LN / NEWBURG RD, LOUISVILLE, KY, 40218",17,
"COMMERCE PARK CT / NEW CUT RD, LOUISVILLE, KY, 40118",17,
"CYPRESS ST / VIRGINIA AVE, LOUISVILLE, KY, 40211",17,
"DEERING RD / SENNRIDGE DR, LOUISVILLE, KY, 40272",17,
"DIXIE HWY / EUCLID AVE, LOUISVILLE, KY, 40272",17,
"DIXIE HWY / RALPH AVE, LOUISVILLE, KY, 40216",17,
"DIXIE HWY / TRENT AVE, LOUISVILLE, KY, 40216",17,
"E BROADWAY / LOGAN ST, LOUISVILLE, KY, 40204",17,
"E INDIAN TRL / KILMER BLVD, LOUISVILLE, KY, 40213",17,
"EASTERN PKY / NORRIS PL, LOUISVILLE, KY, 40204",17,
"FRANCK AVE / FRANKFORT AVE, LOUISVILLE, KY, 40206",17,
"GOLDSMITH LN / ROCK CLIFF CT, LOUISVILLE, KY, 40218",17,
"GOSS AVE / LOGAN ST, LOUISVILLE, KY, 40204",17,
"GREENVIEW DR / LOWER HUNTERS TRCE, LOUISVILLE, KY, 40216",17,
"GREYLING DR / W MANSLICK RD, LOUISVILLE, KY, 40272",17,
"GRINSTEAD DR / I64, LOUISVILLE, KY, 40206",17,
"GWENDOLYN ST / S JACKSON ST, LOUISVILLE, KY, 40203",17,
"HUNTINGTON LN / PRESTON HWY, LOUISVILLE, KY, 40219",17,
"I 264 RAMP / I 264 RAMP, LOUISVILLE, KY, 40213",17,
"I 264 RAMP / SOUTHERN PKY, LOUISVILLE, KY, 40214",17,
"I265N / PRESTON HWY, LOUISVILLE, KY, 40229",17,
"I65S / I264, LOUISVILLE, KY, 40213",17,
"I71N / ZORN AVE, LOUISVILLE, KY, 40207",17,
"JEFFERSON BLVD / MCCAWLEY RD, LOUISVILLE, KY, 40219",17,
"KENNERSLEY DR / WESTPORT RD, LOUISVILLE, KY, 40242",17,
"KY-841 RAMP / KY-841 RAMP, LOUISVILLE, KY, 40272",17,
"LEISURE CT / LEISURE LN, LOUISVILLE, KY, 40229",17,
"LENTZ AVE / STRADER AVE, LOUISVILLE, KY, 40215",17,
"LESTER AVE / SALE AVE, LOUISVILLE, KY, 40215",17,
"LINCOLN AVE / SHARP AVE, LOUISVILLE, KY, 40208",17,
"MAPLE SPRING DR / PRESTON HWY, LOUISVILLE, KY, 40229",17,
"MARY ST / SWAN ST, LOUISVILLE, KY, 40204",17,
"MCMAHAN BLVD / TAYLORSVILLE RD, LOUISVILLE, KY, 40220",17,
"MORGAN AVE / PRESTON HWY, LOUISVILLE, KY, 40213",17,
"N 21ST ST / BANK ST, LOUISVILLE, KY, 40203",17,
"N 21ST ST / GRIFFITHS AVE, LOUISVILLE, KY, 40203",17,
"N 23RD ST / DUNCAN ST, LOUISVILLE, KY, 40212",17,
"N 24TH ST / ACKERMAN CT, LOUISVILLE, KY, 40212",17,
"N 26TH ST / CROP ST, LOUISVILLE, KY, 40212",17,
"N 29TH ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",17,
"N 31ST ST / NORTHWESTERN PKY, LOUISVILLE, KY, 40212",17,
"N 33RD ST / RUDD AVE, LOUISVILLE, KY, 40212",17,
"N 37TH ST / PFLANZ AVE, LOUISVILLE, KY, 40212",17,
"N 41ST ST / W MAIN ST, LOUISVILLE, KY, 40212",17,
"N 42ND ST / PARKER AVE, LOUISVILLE, KY, 40212",17,
"N 44TH ST / W MAIN ST, LOUISVILLE, KY, 40212",17,
"N FLOYD ST, LOUISVILLE, KY, 40202",17,
"N PRESTON ST / E WASHINGTON ST, LOUISVILLE, KY, 40202",17,
"NEW LA GRANGE RD / POWERHOUSE LN, LOUISVILLE, KY, 40242",17,
"NORENE LN / SHADY VILLA DR, LOUISVILLE, KY, 40219",17,
"NORENE LN / WOODED WAY, LOUISVILLE, KY, 40219",17,
"OLD WESTPORT RD / WESTPORT RD, LOUISVILLE, KY, 40222",17,
"PAYNE ST / PINE ST, LOUISVILLE, KY, 40204",17,
"PAYNE ST / S SPRING ST, LOUISVILLE, KY, 40206",17,
"PEABODY LN / ROCK CLIFF CT, LOUISVILLE, KY, 40218",17,
"PHYLLIS AVE / TAYLOR BLVD, LOUISVILLE, KY, 40215",17,
"READ ALY / VILLAGE WEST DR, LOUISVILLE, KY, 40203",17,
"RIVER PARK DR / SOUTHWESTERN PKY, LOUISVILLE, KY, 40211",17,
"S 15TH ST / CEDAR ST, LOUISVILLE, KY, 40203",17,
"S 16TH ST / W KENTUCKY ST, LOUISVILLE, KY, 40210",17,
"S 17TH ST / W BRECKINRIDGE ST, LOUISVILLE, KY, 40210",17,
"S 23RD ST / GREENWOOD AVE, LOUISVILLE, KY, 40210",17,
"S 23RD ST / MAPLE ST, LOUISVILLE, KY, 40211",17,
"S 25TH ST / W HILL ST, LOUISVILLE, KY, 40210",17,
"S 2ND ST / W COLLEGE ST, LOUISVILLE, KY, 40203",17,
"S 2ND ST / W FAIRMONT AVE, LOUISVILLE, KY, 40214",17,
"S 30TH ST / SOUTHERN AVE, LOUISVILLE, KY, 40211",17,
"S 31ST ST / VERMONT AVE, LOUISVILLE, KY, 40211",17,
"S 36TH ST / DUMESNIL ST, LOUISVILLE, KY, 40211",17,
"S 42ND ST / HERMAN ST, LOUISVILLE, KY, 40212",17,
"S 43RD ST / VERMONT AVE, LOUISVILLE, KY, 40211",17,
"S 5TH ST / W WHITNEY AVE, LOUISVILLE, KY, 40214",17,
"S 6TH ST / M ST, LOUISVILLE, KY, 40208",17,
