address_string,n,coords
"3300 E 113 TERRACE, KANSAS CITY, MO, 64134",2,
"3300 N JACKSON AVENUE, KANSAS CITY, MO, 64119",2,
"3400 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",2,
"3400 BROADWAY BOULEVARD, KANSAS CITY, MO, 64133",2,
"3400 PARK AVENUE, KANSAS CITY, MO, 64127",2,
"3500 BLUE RIDGE COURT, INDEPENDENCE, MO, 64133",2,
"3500 BROADWAY BOULEVARD, KANSAS CITY, MO, 64109",2,
"3500 N ANTIOCH ROAD, KANSAS CITY, MO, 64116",2,
"3500 N WHITE AVENUE, KANSAS CITY, MO, 64119",2,
"36 and ROANOKE, KANSAS CITY, MO, 64111",2,
"3600 BROADWAY BOULEVARD, KANSAS CITY, MO, 64106",2,
"3600 E MEYER BOULEVARD SIDE STREET S, KANSAS CITY, MO, 64114",2,
"3600 N PARK AVENUE, KANSAS CITY, MO, 64116",2,
"3600 STATE LINE ROAD, KANSAS CITY, MO, 64111",2,
"3600 WHITE AVENUE, KANSAS CITY, MO, 64125",2,
"3700 BROADWAY BOULEVARD, KANSAS CITY, MO, 64124",2,
"3700 E TRUMAN ROAD, KANSAS CITY, MO, 64126",2,
"3700 N HOLMES STREET, KANSAS CITY, MO, 64118",2,
"3700 N JACKSON AVENUE, KANSAS CITY, MO, 64119",2,
"3700 N MONTGALL AVENUE, KANSAS CITY, MO, 64119",2,
"3700 PARK AVENUE, KANSAS CITY, MO, 64130",2,
"3700 S EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64127",2,
"3800 BLUE RIDGE COURT, KANSAS CITY, MO, 64127",2,
"3800 CHELSEA AVENUE, KANSAS CITY, MO, 64129",2,
"3800 CHELSEA AVENUE, KANSAS CITY, MO, 64130",2,
"3800 CYPRESS AVENUE, KANSAS CITY, MO, 64124",2,
"3800 CYPRESS AVENUE, KANSAS CITY, MO, 64130",2,
"3800 EMANUEL CLEAVER II BOULEVARD W, KANSAS CITY, MO, 64130",2,
"3800 N CHERRY LN, KANSAS CITY, MO, 64118",2,
"3800 N OAK TRAFFICWAY, KANSAS CITY, MO,",2,
"3800 N WAYNE AVENUE, KANSAS CITY, MO, 64118",2,
"3800 NW 94 STREET, KANSAS CITY, MO, 64155",2,
"3800 PARK AVENUE, KANSAS CITY, MO, 64130",2,
"3900 BROADWAY BOULEVARD, KANSAS CITY, MO, 64110",2,
"3900 BROADWAY BOULEVARD, KANSAS CITY, MO, 64113",2,
"3900 E 155 STREET, KANSAS CITY, MO, 64147",2,
"3900 N CHAUMIERE ROAD, KANSAS CITY, MO, 64116",2,
"3900 N CLEVELAND AVENUE, KANSAS CITY, MO, 64119",2,
"3900 PARK AVENUE, KANSAS CITY, MO, 64109",2,
"3900 RAINBOW BOULEVARD, KANSAS CITY, MO, 66160",2,
"3ST/BROADWAY, KANSAS CITY, MO, 64101",2,
"400 JC NICHOLS, KANSAS CITY, MO, 64111",2,
"400 N VAN BRUNT BOULEVARD, KANSAS CITY, MO, 64126",2,
"4000 BLUE RIDGE COURT, KANSAS CITY, MO,",2,
"4000 BLUE RIDGE COURT, KANSAS CITY, MO, 64116",2,
"4000 BROADWAY, KANSAS CITY, MO, 64123",2,
"4000 BROADWAY, KANSAS CITY, MO, 64132",2,
"4000 E 50 TERRACE, KANSAS CITY, MO, 64130",2,
"4000 MARTHA TRUMAN ROAD, KANSAS CITY, MO, 64030",2,
"4000 N CORRINGTON AVENUE, KANSAS CITY, MO, 64117",2,
"4000 NE 90 TERRACE, KANSAS CITY, MO, 64156",2,
"4000 NORTON AVENUE, KANSAS CITY, MO, 64127",2,
"4000-BLK N OAK TRAFFICWAY, KANSAS CITY, MO, 64118",2,
"4017-OFF BLUE RIDGE COURT, KANSAS CITY, MO, 64133",2,
"41 STREET and 71 HIGHWAY NB, KANSAS CITY, MO,",2,
"4100 BLUE RIDGE COURT, KANSAS CITY, MO, 64130",2,
"4100 BROADWAY, KANSAS CITY, MO, 64112",2,
"4100 KANSAS AVENUE, KANSAS CITY, MO, 64118",2,
"4100 N OAK TRAFFICWAY, KANSAS CITY, MO, 64118",2,
"4100 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"4200 NE SHADY LN, KANSAS CITY, MO, 64119",2,
"4200 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"4300 BLUE PK, KANSAS CITY, MO, 64133",2,
"4300 BLUE PK, KANSAS CITY, MO, 64138",2,
"4300 BROADWAY, KANSAS CITY, MO, 64111",2,
"4300 N CAMPBELL STREET, KANSAS CITY, MO, 64118",2,
"4300 N HOLMES STREET, KANSAS CITY, MO, 64155",2,
"4300 N SPRUCE AVENUE, KANSAS CITY, MO, 64119",2,
"4300 NE 85 TERRACE, KANSAS CITY, MO, 64157",2,
"435 AND STADIUM DR, KANSAS CITY, MO, 64134",2,
"435 HIGHWAY and E 103 STREET, KANSAS CITY, MO, 64131",2,
"4400 BLUE RIDGE COURT, KANSAS CITY, MO, 64133",2,
"4400 N OLIVE STREET, KANSAS CITY, MO, 64118",2,
"4400 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"4500 BLUE RIDGE COURT, KANSAS CITY, MO, 64129",2,
"4500 BROADWAY, KANSAS CITY, MO, 64112",2,
"4500 N OAK TRAFFICWAY, KANSAS CITY, MO, 64117",2,
"4600 E COAL MINE ROAD, KANSAS CITY, MO, 64129",2,
"4600 S BRENTWOOD AVENUE, KANSAS CITY, MO, 64133",2,
"4600 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"46TR/JCNICHOLS, KANSAS CITY, MO, 64111",2,
"4700 E BANNISTER ROAD, KANSAS CITY, MO, 64138",2,
"4700 NE 67 STREET, KANSAS CITY, MO, 64118",2,
"4700 NW CLIFF HILL CI, KANSAS CITY, MO, 64151",2,
"47TH/JC NICHOLS, KANSAS CITY, MO, 64111",2,
"48 STREET and OAK STREET, KANSAS CITY, MO, 64110",2,
"4800 E 7TH STREET, KANSAS CITY, MO, 64125",2,
"4800 ROANOKE PK, KANSAS CITY, MO, 64111",2,
"4800 STATE LINE ROAD, KANSAS CITY, MO, 64112",2,
"4900 E BANNISTER ROAD, KANSAS CITY, MO, 64138",2,
"4900 STATE LINE ROAD, KANSAS CITY, MO, 64114",2,
"4900 SWOPE PK, KANSAS CITY, MO, 64132",2,
"4900 TRUMAN ROAD, MISSOURI, MO, 64127",2,
"4900 WARD PK N, KANSAS CITY, MO, 64112",2,
"4900 WARD PK N, KANSAS CITY, MO, 64114",2,
"4941PARK, KANSAS CITY, MO, 64130",2,
"49TH and PROSPECT, KANSAS CITY, MO, 64130",2,
"4O00 SWOPE PW, KANSAS CITY, MO, 64131",2,
"4TH/TRACY, KANSAAS CITY, MO, 64106",2,
"500 AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",2,
"500 E MINOR DR, KANSAS CITY, MO, 64114",2,
"500 HARRISON PK, KANSAS CITY, MO, 64105",2,
"500 MADISON AVENUE, KANSAS CITY, MO, 64111",2,
"500 MAPLE STREET, LEAVENWORTH, MO, 64127",2,
"500 NW 110 TERRACE, KANSAS CITY, MO, 64155",2,
"500 NW 67 TERRACE, KANSAS CITY, MO, 64153",2,
"5000 BLUE RIDGE COURT, KANSAS CITY, MO, 64132",2,
"5000 GREAT COMMISSION DR, KANSAS CITY, MO, 64118",2,
"5000 N BELMONT AVENUE, KANSAS CITY, MO, 64117",2,
"5000 N BRISTOL AVENUE, KANSAS CITY, MO, 64117",2,
"5000 N OAK TRAFFICWAY, KANSAS CITY, MO, 64116",2,
"5000 N OAKLEY AVENUE, KANSAS CITY, MO, 64117",2,
"5000 NE CHOUTEAU DR, KANSAS CITY, MO, 64117",2,
"5000 SOUTH BENTON AVENUE, KANSAS CITY, MO, 64128",2,
"5000 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"5100 BLUE RIDGE COURT, KANSAS CITY, MO, 64130",2,
"5100 MARTHA TRUMAN ROAD, GRANDVIEW, MO, 64137",2,
"5100 N BRISTOL AVENUE, KANSAS CITY, MO, 64117",2,
"5100 N OAK TRAFFICWAY, KANSAS CITY, MO, 64155",2,
"5100 N OAKLEY AVENUE, KANSAS CITY, MO, 64117",2,
"5100 STATE LINE ROAD, KANSAS CITY, MO, 64112",2,
"5100 WORNALL ROAD , KC, KANSAS CITY, MO, 64113",2,
"5200 N HARDESTY AVENUE, KANSAS CITY, MO, 64117",2,
"5300 BUDD PARK ESPLANADE, KANSAS CITY, MO, 64106",2,
"5300 STATE LINE ROAD, KANSAS CITY, MO, 64113",2,
"5300 SWOPE PK, KANSAS CITY, MO, 64132",2,
"54 and SWOPE PK, KANSAS CITY, MO, 64130",2,
"5400 E 29 STREET, KCMO, MO, 64129",2,
"5400 MANCHESTER AVE, KANSAS CITY, MO, 64132",2,
"55 and US71, KANSAS CITY, MO, 64130",2,
"5500 E 96 PL, KANSAS CITY, MO, 64137",2,
"5500 N BENNINGTON AVENUE, KANSAS CITY, MO, 64117",2,
"5600 BUDD PARK ESPL, KANSAS CITY, MO, 64124",2,
"5600 N MARSTON AVENUE, KANSAS CITY, MO, 64151",2,
"5600 NW 87 TERRACE, KANSAS CITY, MO, 64155",2,
"5700 150 HIGHWAY, KANSAS CITY, MO, 64145",2,
"5700 E M 150 HIGHWAY, GRANDVIEW, MO, 64147",2,
"5800 BLUE PARKWAY DR, KANSAS CITY, MO, 64129",2,
"5800 NE BARRY ROAD, KANSAS CITY, MO, 64119",2,
"5800 NW 63 TERRACE, KANSAS CITY, MO, 64151",2,
"5800 NW 87 TERRACE, KANSAS CITY, MO, 64154",2,
"5800 STATE LINE ROAD, KANSAS CITY, MO, 64113",2,
"5800 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"5800 W 110 STREET, OVERLAND PARK, MO, 66110",2,
"5900 BLUE PK, KANSAS CITY, MO, 64130",2,
"5900 NE VIVION ROAD, KANSAS CITY, MO, 64118",2,
"5900 NW 59 TERRACE, KANSAS CITY, MO, 64151",2,
"5900 NW 63 TERRACE, KANSAS CITY, MO, 64152",2,
"5TH/WALNUT, KANSAS CITY, MO, 64108",2,
"600 AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",2,
"600 N MADRID AVENUE, KANSAS CITY, MO, 64155",2,
"600 NW 110 TERRACE, KANSAS CITY, MO, 64155",2,
"6000 E TRUMAN ROAD, KANSAS CITY, MO, 64127",2,
"6000 N GOWER CI, KANSAS CITY, MO, 64151",2,
"6000 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"6100 INDEPENDENCE AVENUE S, KANSAS CITY, MO, 64124",2,
"6200 BROOKSIDE PL, KANSAS CITY, MO, 64083",2,
"6200 INDEPENDENCE AVENUE S, KANSAS CITY, MO, 64123",2,
"6200 SWOPE PK, KANSAS CITY, MO, 64132",2,
"63 STREET TO I 435 S RA and I 435 HIGHWAY, KANSAS CITY, MO, 64123",2,
"63 STREET TO I 435 S RA and I 435 HIGHWAY, KANSAS CITY, MO, 64138",2,
"63 TF and I-435 FW, KANSAS CITY, MO, 64133",2,
"6300 WOODLAND, KANSAS CITY, MO, 64130",2,
"6400 E 23 TRAFFICWAY, KANSAS CITY, MO, 64127",2,
"6400 NE 43 STREET, KANSAS CITY, MO, 64117",2,
"6400 STREET JOHN AVENUE, KANSAS CITY, MO, 64124",2,
"6400 SWOPE PKWY , KC, KANSAS CITY, MO, 64130",2,
"6500 STADIUM DR, KANSAS CITY, MO, 64133",2,
"6544-A-B SNI-A-BAR ROAD, KANSAS CITY, MO, 64133",2,
"6600 SWOPE PK, KANSAS CITY, MO, 64130",2,
"670 HIGHWAY and I-35 S, KANSAS CITY, MO, 64105",2,
"6700 LEWIS AVENUE, KANSAS CITY, MO, 64106",2,
"6700 LEWIS ROAD, KANSAS CITY, MO, 64106",2,
"6800 E TRUMAN ROAD, KANSAS CITY, MO, 64127",2,
"6900 BLUE PARKWAY DR, KANSAS CITY, MO,",2,
"6900 BLUE PARKWAY DR, KANSAS CITY, MO, 64139",2,
"6900 CLEVELAND AVENUE, KANSAS CITY, MO, 64130",2,
"6900 CLEVELAND AVENUE, KANSAS CITY, MO, 64131",2,
"6TH AND DENVER, KANSAS CITY, MO, 64123",2,
"6TH/BENTON, KANSAS CITY, MO, 64124",2,
"700 BROADWAY BOULEVARD, KANSAS CITY, MO, 64111",2,
"700 NW 75 COURT, KANSAS CITY, MO, 64151",2,
"700 S 4 STREET, STREET SEPH, MO,",2,
"7000 BLUE PK E, KANSAS CITY, MO, 64130",2,
"7000 E TRUMAN ROAD, KANSAS CITY, MO, 64127",2,
"7000 N M 9 HIGHWAY, KANSAS CITY, MO, 64152",2,
"7000 NE 115 TERRACE, KANSAS CITY, MO, 64157",2,
"7000 NE BARRY ROAD, KANSAS CITY, MO, 64157",2,
"70TH STREET and SRUCE AVENUE, KANSAS CITY, MO, 64132",2,
"7100 N HARDEN AVENUE, KANSAS CITY, MO, 64151",2,
"7100 N M 9 HIGHWAY, KANSAS CITY, MO, 64152",2,
"7100 NW 86 STREET, KANSAS CITY, MO, 64154",2,
"7100 NW CHAPEL WOODS CI, KANSAS CITY, MO, 64151",2,
"71HWY and 670 HIGHWAY, KANSAS CITY, MO, 64129",2,
"7200 N M 9 HIGHWAY, KANSAS CITY, MO, 64152",2,
"7200 NW 86 PL, KANSAS CITY, MO, 64154",2,
"7200 NW 86 TERRACE, KANSAS CITY, MO, 64154",2,
"7200 NW DONOVAN DR, KANSAS CITY, MO, 64513",2,
"7300 NORTON AVENUE, KANSAS CITY, MO, 64130",2,
"7400 STATE LINE ROAD, KANSAS CITY, MO, 64113",2,
"7500 NW 106 TER, KANSAS CITY, MO, 64153",2,
"7500 NW 106 TERRACE, KANSAS CITY, MO, 64153",2,
"7600 BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64129",2,
"7600 NW 79 TERR, KANSAS CITY, MO, 64153",2,
"7700 TRAIL RIDGE AVENUE, KANSAS CITY, MO, 64134",2,
"7700 TRAIL RIDGE AVENUE, KANSAS CITY, MO, 64139",2,
"7726-A-B SNI-A-BAR ROAD, KANSAS CITY, MO, 64133",2,
"77TH &TERRACE, KANSAS CITY, MO, 64108",2,
"7800 N OAK TRAFFICWAY, KANSAS CITY, MO, 64155",2,
"7800 PROSPECT AVENUE, KANSAS CITY, MO, 64130",2,
"7900 E 54 TERRACE, KANSAS CITY, MO, 64130",2,
"7900 E 79 STATE LINE ROAD, KANSAS CITY, MO, 64131",2,
"7900 N OAK TRAFFICWAY, KANSAS CITY, MO, 64155",2,
"7900 PASEO, KANSAS CITY, MO, 64110",2,
"7900 PASEO, KANSAS CITY, MO, 64132",2,
"7TH and EWING, KANSAS CITY, MO, 64124",2,
"7TH/MAIN, KANSAS CITY, MO, 64106",2,
"7TH/MYRTLE, KANSAS CITY, MO, 64106",2,
"800 AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",2,
"800 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64110",2,
"800 MAIN STREET, KANSAS CITY, MO, 64106",2,
"800 NW SKYVIEW AVENUE, KANSAS CITY, MO, 64154",2,
"800 SOUTHWEST BOULEVARD, KANSAS CITY, MO, 64105",2,
"8000 BLK OF TROOST, KANSAS CITY, MO, 64132",2,
"8000 E 79 STREET, KANSAS CITY, MO, 64132",2,
"8000 N CHURCH ROAD, KANSAS CITY, MO, 64157",2,
"8000 N DENVER AVE, KANSAS CITY, MO, 64117",2,
"8000 N FARLEY AVENUE, KANSAS CITY, MO, 64157",2,
"8000 NE 100 TERRACE, KANSAS CITY, MO, 64068",2,
"8000 STATE LINE ROAD, KANSAS CITY, MO, 64132",2,
"8100 E 107 STREET , KC, KANSAS CITY, MO, 64134",2,
"8100 N CHURCH ROAD, KANSAS CITY, MO, 64157",2,
"8100 N OAK TRAFFICWAY, KANSAS CITY, MO, 64155",2,
"8100 NE 80 TERRACE, KANSAS CITY, MO, 64119",2,
"8100 PASEO, KANSAS CITY, MO, 64132",2,
"8142 1 and 2 TROOST, KANSAS CITY, MO, 64131",2,
"8200 E 23 STREET, KANSAS CITY, MO, 64127",2,
"8200 N DITZLER AVENUE, KANSAS CITY, MO, 64068",2,
"8200 N OXFORD AVENUE, KANSAS CITY, MO, 64068",2,
"8200 NE 83 STREET, KANSAS CITY, MO, 64119",2,
"8200 PASEO, KANSAS CITY, MO, 64132",2,
"8200 PASEO, KCMO, MO, 64132",2,
"8300 N DONNELLY AVENUE, KANSAS CITY, MO, 64157",2,
"8300 N FLORA AVENUE, KANSAS CITY, MO, 64155",2,
"8300 N TULLIS AVE, KANSAS CITY, MO, 64119",2,
"8300 NE BIRMINGHAM ROAD, KANSAS CITY, MO, 64161",2,
"8300 PASEO, KANSAS CITY, MO, 64132",2,
"8300 TELEVISION PL, KANSAS CITY, MO, 64129",2,
"8300 TIFFANY SPRINGS, KANSAS CITY, MO, 64155",2,
"8400 NW PRAIRIE VIEW ROAD, KANSAS CITY, MO, 64053",2,
"8400 STATE LINE ROAD, KANSAS CITY, MO, 64113",2,
"8400 STATE LINE ROAD, KANSAS CITY, MO, 64131",2,
"8500 N LINE CREEK PK N, KANSAS CITY, MO, 64154",2,
"8500 N MADISON AVENUE, KANSAS CITY, MO, 64118",2,
"8500 NE SHOAL CREEK PK N, KANSAS CITY, MO, 64157",2,
"8500 STATE LINE ROAD, KANSAS CITY, MO, 64141",2,
"8500 WINNER ROAD, KANSAS CITY, MO, 64050",2,
"8501-A-B SNI-A-BAR ROAD, KANSAS CITY, MO, 64129",2,
"85TH/71HWY, KANSAS CITY, MO, NA",2,
"8600 N CHURCH ROAD, KANSAS CITY, MO, 64068",2,
"8600 NE SHOAL CREEK PK N, KANSAS CITY, MO, 64158",2,
"8600 NW PRAIRIE VIEW ROAD, KANSAS CITY, MO, 64151",2,
"87 STREET TO I 435 S RA and I 435 HIGHWAY, KANSAS CITY, MO, 64133",2,
"87 STREET TO I 435 S RA and I 435 HIGHWAY, KANSAS CITY, MO, 64138",2,
"8700 E 1 STREET, KANSAS CITY, MO, 64123",2,
"8700 E 68 STREET, KANSAS CITY, MO, 64129",2,
"8700 ELMWOOD AVE, KANSAS CITY, MO, 64137",2,
"8700 ELMWOOD AVENUE, KANSAS CITY, MO, 64132",2,
"8700 ELMWOOD, KANSAS CITY, MO, 64132",2,
"8700 N AMBASSADOR DR, KANSAS CITY, MO, 64153",2,
"8700 N MERSINGTON AVENUE, KANSAS CITY, MO, 64157",2,
"8712-A-B SNI-A-BAR ROAD, KANSAS CITY, MO, 64129",2,
"87500 E 107 STREET, KANSAS CITY, MO, 64134",2,
"8800 NE 115 PL, KANSAS CITY, MO, 64153",2,
"8800 STATE LINE ROAD, KANSAS CITY, MO, 64113",2,
"8800 STATE LINE ROAD, KANSAS CITY, MO, 64114",2,
"88TH STREET/N CONGRESS, KANSAS CITY, MO, 64153",2,
"8TH and SUPERIOR, KANSAS CITY, MO, 64104",2,
"8TH/BALES COURT, KANSAS CITY, MO, 64124",2,
"8TH/NORTON, KANSAS CITY, MO, 64124",2,
"8TH/WHEELING, KANSAS CITY, MO, 64124",2,
"900 48 PL, KANSAS CITY, MO, 64112",2,
"900 AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",2,
"900 BROADWAY BOULEVARD, KANSAS CITY, MO, 64108",2,
"900 BROADWAY BOULEVARD, KANSAS CITY, MO, 64109",2,
"900 E RIVERFRONT DR , KC, KANSAS CITY, MO, 64120",2,
"900 EMANUEL CLEAVER II BOULEVARD, KANSAS CITY, MO, 64110",2,
"900 NE ENGLEWOOD ROAD , KC, KANSAS CITY, MO, 64119",2,
"9000 CLEVELAND AVENUE, KANSAS CITY, MO, 64132",2,
"9000 E 22 TERRACE LOT G, KANSAS CITY, MO, 64129",2,
"9000 E 22 TERRACE, KANSAS CITY, MO, 64125",2,
"9000 STATE LINE ROAD, KANSAS CITY, MO, 64112",2,
"9100 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64157",2,
"9100 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64158",2,
"9200 NE 152 HIGHWAY, KANSAS CITY, MO, 64158",2,
"9200 NE 83 TERRACE, KANSAS CITY, MO, 64158",2,
"9200 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64117",2,
"92ND/BELLAIRE, KANSAS CITY, MO, 64138",2,
"9300 MCKINLEY AVENUE, KANSAS CITY, MO, 64134",2,
"9300 N CHATHAM, KANSAS CITY, MO, 64154",2,
"9300 N ROBINHOOD AVENUE, KANSAS CITY, MO, 64154",2,
"9300 NE 83 TERRACE, KANSAS CITY, MO, 64119",2,
"9300 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64158",2,
"9300 NEWTON DR, KANSAS CITY, MO, 63138",2,
"9400 GARDEN VALLEY DR, KANSAS CITY, MO, 64139",2,
"9400 MARSH AVE, KANSAS CITY, MO, 64134",2,
"9500 N AMBASSADOR DR, KANSAS CITY, MO, 64153",2,
"9500 NE 82 TERRACE, KANSAS CITY, MO, 64156",2,
"9500 NE 82 TERRACE, KANSAS CITY, MO, 64158",2,
"9500 NE 85 TERRACE, KANSAS CITY, MO, 64119",2,
"9500 NE BARRY ROAD, KANSAS CITY, MO, 64118",2,
"9600 NE 110TH STREET, KANSAS CITY, MO, 64157",2,
"9600 NE MO 152 HIGHWAY, KANSAS CITY, MO, 64158",2,
"9600 NE PARVIN ROAD, KANSAS CITY, MO, 64117",2,
"9700 HILLCREST ROAD, KANSAS CITY, MO, 64137",2,
"9700 MARION RIDGE DR, 64137, MO, 64137",2,
"9800 NE BARRY ROAD, KANSAS CITY, MO, 64156",2,
"9900 WALNUT STREET, KANSAS CITY, MO, 64134",2,
"9TH STREET / JEFFERSON AVE, KANSAS CITY, MO, 64108",2,
"9TH STREET / LOCUST AVENUE, KANSAS CITY, MO, 64106",2,
"9TH STREET/BALTIMORE AVE, KANSAS CITY, MO, 64108",2,
"9TH/GRAND, KANSAS CITY, MO, 64109",2,
"9TH/PROSPECT AVE, KANSAS CITY, MO, 64127",2,
"ADMIRAL BOULEVARD and FLORA AVENUE, KANSAS CITY, MO, 64109",2,
"ADMIRAL BOULEVARD and I 70 HIGHWAY, KANSAS CITY, MO, 64106",2,
"ADMIRAL BOULEVARD and OAK STREET, KANSAS CITY, MO, 64116",2,
"ADMIRAL BOULEVARD and PASEO, KANSAS CITY, MO, 64110",2,
"ADMIRAL BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64107",2,
"ADMIRAL BOULEVARD and TROOST AVENUE, KANSAS CITY, MO, 64110",2,
"ALLEN TERRACE and AVENIDA CESAR E. CHA, KANSAS CITY, MO, 64108",2,
"ANDERSON AVENUE and BELLEFONTAINE AVENUE, KANSAS CITY, MO, 64127",2,
"ANDERSON AVENUE and BENTON BOULEVARD, KANSAS CITY, MO, 64126",2,
"ANDREWS ROAD and E M 150 HIGHWAY, KANSAS CITY, MO, 64147",2,
"ARCHIBALD AVENUE and BROADWAY, KANSAS CITY, MO, 64106",2,
"ARCHIBALD AVENUE and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64110",2,
"ARCHIBALD AVENUE and PENNSYLVANIA AVENUE, KANSAS CITY, MO, 64118",2,
"ASKEW AVENUE and E GREGORY BOULEVARD, KANSAS CITY, MO, 64130",2,
"ASKEW AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64106",2,
"ASKEW AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64126",2,
"ASKEW AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64127",2,
"ASKEW AVENUE and ROBERTS STREET, KANSAS CITY, MO, 64123",2,
"ASKEW AVENUE and STREET JOHN AVENUE, KANSAS CITY, MO, 64123",2,
"AVENIDA CESAR E. CHA and SOUTHWEST BLVD ON R, KANSAS CITY, MO,",2,
"AVENIDA CESAR E. CHA and WASHINGTON STREET, KANSAS CITY, MO, 64106",2,
"AVENIDA CESAR E. CHA and WASHINGTON STREET, KANSAS CITY, MO, 64108",2,
"AVENIDA CESAR E. CHA and WEST PENNWAY, KANSAS CITY, MO,",2,
"BALES AVENUE and E GREGORY BOULEVARD, KANSAS CITY, MO, 64130",2,
"BALTIMORE AVENUE and W TRUMAN ROAD, KANSAS CITY, MO, 64110",2,
"BALTIMORE AVENUE and WYANDOTTE STREET, KANSAS CITY, MO, 64105",2,
"BANNISTER TO I 435 N RA and I 435 HIGHWAY, KANSAS CITY, MO, 64137",2,
"BEARDSLEY ROAD and BLUFF ROAD, KANSAS CITY, MO, 64105",2,
"BEARDSLEY ROAD and I 70 HIGHWAY, KANSAS CITY, MO, 64109",2,
"BELL STREET and WESTPORT ROAD, KANSAS CITY, MO, 64111",2,
"BELLEFONTAINE AVENUE and E GREGORY BOULEVARD, KANSAS CITY, MO, 64110",2,
"BELLEFONTAINE AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64127",2,
"BELLEFONTAINE AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64127",2,
"BELMONT BOULEVARD and STREET JOHN AVENUE, KANSAS CITY, MO, 64130",2,
"BELMONT BOULEVARD and WILSON AVENUE, KANSAS CITY, MO, 64124",2,
"BENNINGTON AVENUE and E TRUMAN ROAD, KANSAS CITY, MO, 64124",2,
"BENNINGTON AVENUE and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64125",2,
"BENNINGTON AVENUE and LONGVIEW ROAD, KANSAS CITY, MO, 64134",2,
"BENNINGTON AVENUE and NEWTON AVENUE, KANSAS CITY, MO, 64134",2,
"BENTON BOULEVARD and EMANUEL CLEAVER II BOULEVARD E, KANSAS CITY, MO, 64128",2,
"BENTON BOULEVARD and ROBERTS STREET, KANSAS CITY, MO, 64123",2,
"BENTON BOULEVARD and STREET JOHN AVENUE, KANSAS CITY, MO,",2,
"BENTON BOULEVARD and THOMPSON AVENUE, KANSAS CITY, MO, 64127",2,
"BENTON PL and BENTON BOULEVARD, KANSAS CITY, MO, 64124",2,
"BENTON PL and KANSAS AVENUE, KANSAS CITY, MO, 64127",2,
"BERNARD POWELL DR and JACKSON AVENUE, KANSAS CITY, MO, 64124",2,
"BLUE PARKWAY and I435, KANSAS CITY, MO, 64129",2,
"BLUE PARKWAY DR and BOOTH AVENUE, KANSAS CITY, MO, 64130",2,
"BLUE PK and ELMWOOD AVENUE, KANSAS CITY, MO, 64129",2,
"BLUE PK and HARDESTY AVENUE, KANSAS CITY, MO, 64110",2,
"BLUE PK E and NOLAND ROAD, KANSAS CITY, MO, 64134",2,
"BLUE PK W and I 435 HIGHWAY, KANSAS CITY, MO, 64131",2,
"BLUE PK W and I 435 HIGHWAY, KANSAS CITY, MO, 64133",2,
"BLUE PK W and SWOPE PK, KANSAS CITY, MO, 64130",2,
"BLUE PKWY TO I 435 N RA and I 435 HIGHWAY, KANSAS CITY, MO, 64130",2,
"BLUE PKWY TO I 435 S RA and I 435 HIGHWAY, KANSAS CITY, MO, 64132",2,
"BLUE RIDGE BOULEVARD and E GREGORY BOULEVARD, RAYTOWN, MO, 64128",2,
"BLUE RIDGE BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64120",2,
"BLUE RIDGE BOULEVARD and INDEPENDENCE AVENUE, KANSAS CITY, MO, 64124",2,
"BLUE RIDGE BOULEVARD and LONGVIEW ROAD, KANSAS CITY, MO, 64137",2,
"BLUE RIDGE BOULEVARD and WINNER ROAD, KANSAS CITY, MO, 64126",2,
"BLUE RIDGE COURT and E US HIGHWAY 40, KANSAS CITY, MO, 64126",2,
"BLUE RIDGE COURT and E US HIGHWAY 40, KANSAS CITY, MO, 64129",2,
