address_string,n,coords,google_lat,google_lon,centroid
"ELMHURST AVE / GRASTON AVE, LOUISVILLE, KY, 40216",1,,,,
"ELZIE RD / DIXIE HWY, LOUISVILLE, KY, 40258",1,,,,
"EMERY AVE, LOUISVILLE, KY, 40214",1,,,,
"EMIL AVE / MAYLAWN AVE, LOUISVILLE, KY, 40217",1,,,,
"EMMA JEAN WAY / JUANITA LN, LOUISVILLE, KY, 40272",1,,,,
"EMMA JEAN WAY / TORRINGTON RD, LOUISVILLE, KY, 40272",1,,,,
"EMMALEE DR / SPARTA DR, LOUISVILLE, KY, 40219",1,,,,
"EMRICH AVE / EMRICH CT, LOUISVILLE, KY, 40291",1,,,,
"EMRICH AVE / ST GABRIEL LN, LOUISVILLE, KY, 40291",1,,,,
"EMRICH CT / GOVERNOURS WAY, LOUISVILLE, KY, 40291",1,,,,
"ENDEAVOR WAY / WINDWOOD CT, LOUISVILLE, KY, 40219",1,,,,
"ENDEAVOR WAY / WOODSMAN CT, LOUISVILLE, KY, 40219",1,,,,
"ENGLISH STATION WAY / ENGLISH VILLA DR, LOUISVILLE, KY, 40245",1,,,,
"ENRIDGE DR / MANNER DALE DR, LOUISVILLE, KY, 40220",1,,,,
"ERIKSSON LN / ODIN CIR, LOUISVILLE, KY, 40272",1,,,,
"ESTHER AVE / LOU GENE AVE, LOUISVILLE, KY, 40216",1,,,,
"ETHAN ALLEN WAY / TENNIS BLVD, LOUISVILLE, KY, 40272",1,,,,
"ETLEY AVE, LOUISVILLE, KY, 40206",1,,,,
"EVANS ST / WOODBINE ST, LOUISVILLE, KY, 40208",1,,,,
"EVENING STAR DR / FALLING STAR DR, LOUISVILLE, KY, 40272",1,,,,
"EVENING STAR DR / LANSON CT, LOUISVILLE, KY, 40272",1,,,,
"EVENING STAR DR / SUNNY VALE WAY, LOUISVILLE, KY, 40272",1,,,,
"EVERETT AVE / DEARING CT, LOUISVILLE, KY, 40204",1,,,,
"EVERETT AVE / EDGELAND AVE, LOUISVILLE, KY, 40204",1,,,,
"EVERETT AVE / GLENMARY AVE, LOUISVILLE, KY, 40204",1,,,,
"EVERETT AVE / MIDLAND AVE, LOUISVILLE, KY, 40204",1,,,,
"EVERGREEN AVE / SPRING DR, LOUISVILLE, KY, 40245",1,,,,
"EVERGREEN RD / NUTWOOD RD, LOUISVILLE, KY, NA",1,,,,
"EVERTON DR / GALAXIE DR, LOUISVILLE, KY, 40258",1,,,,
"EVESHAM DR / WARWICKSHIRE DR, LOUISVILLE, KY, 40213",1,,,,
"EWING AVE, LOUISVILLE, KY, 40206",1,,,,
"EXETER AVE, LOUISVILLE, KY, 40218",1,,,,
"EXETER AVE, LOUISVILLE, KY, NA",1,,,,
"EXPLORER DR / JUPITER RD, LOUISVILLE, KY, 40218",1,,,,
"EXPLORER DR / KLONDIKE LN, LOUISVILLE, KY, 40218",1,,,,
"EXPRESSWAY AVE / CLIFF AVE, LOUISVILLE, KY, 40215",1,,,,
"FACTORY LN / PINNACLE GARDENS DR, LOUISVILLE, KY, 40245",1,,,,
"FACTORY LN / SERVICE PL, LOUISVILLE, KY, 40245",1,,,,
"FACTORY LN, LOUISVILLE, KY, 40245",1,,,,
"FAIRDALE RD, LOUISVILLE, KY, 40118",1,,,,
"FAIRFAX AVE / GRANDVIEW AVE, LOUISVILLE, KY, 40207",1,,,,
"FAIRFAX AVE / SHELBYVILLE RD, LOUISVILLE, KY, 40207",1,,,,
"FAIRGROUND RD / BILLTOWN RD, LOUISVILLE, KY, 40299",1,,,,
"FAIRGROUND RD / FERN BROOK LN, LOUISVILLE, KY, 40291",1,,,,
"FAIRGROUND RD / HUDSON LN, LOUISVILLE, KY, 40291",1,,,,
"FAIRGROUND RD / IDLEWOOD LN, LOUISVILLE, KY, NA",1,,,,
"FAIRGROUND RD / OVERBROOK WOODS PL, LOUISVILLE, KY, 40291",1,,,,
"FAIRGROUND RD / WOODED CREEK DR, LOUISVILLE, KY, 40291",1,,,,
"FAIRLAWN RD / FRANKFORT AVE, LOUISVILLE, KY, 40207",1,,,,
"FAIRRIDGE DR / MIDNIGHT LN, LOUISVILLE, KY, 40229",1,,,,
"FAIRWOOD LN / MICHAEL EDWARD DR, LOUISVILLE, KY, 40291",1,,,,
"FALCON CREST CT / FALCON CREST DR, LOUISVILLE, KY, 40219",1,,,,
"FALCON CREST DR / NAPA VALLEY DR, LOUISVILLE, KY, 40219",1,,,,
"FALLING SPRINGS DR / ROCK BLUFF DR, LOUISVILLE, KY, 40241",1,,,,
"FALLS CREEK RD / QUAIL HOLLOW CT, LOUISVILLE, KY, 40241",1,,,,
"FALLS RIDGE CT, LOUISVILLE, KY, 40241",1,,,,
"FAMOUS WAY / RORY WAY, LOUISVILLE, KY, 40219",1,,,,
"FAMOUS WAY / SHEPHERDSVILLE RD, LOUISVILLE, KY, 40219",1,,,,
"FARMAN CT / LAZY RUN RD, LOUISVILLE, KY, 40219",1,,,,
"FARMVIEW AVE / PLAZA AVE, LOUISVILLE, KY, 40218",1,,,,
"FARNHAM DR / THE MEADOW RD, LOUISVILLE, KY, 40223",1,,,,
"FARNHAM DR / WESTMOORLAND WAY, LOUISVILLE, KY, 40242",1,,,,
"FASHION WAY / NOCTURNE DR, LOUISVILLE, KY, 40272",1,,,,
"FAYETTE AVE / MORGAN AVE, LOUISVILLE, KY, 40213",1,,,,
"FAYETTE AVE / UNION AVE, LOUISVILLE, KY, 40213",1,,,,
"FAYETTE AVE / WOLFE AVE, LOUISVILLE, KY, 40213",1,,,,
"FEATHERBELL BLVD / HOBBLEBUSH ST, LOUISVILLE, KY, 40059",1,,,,
"FEATHERBELL BLVD / JIMSON ST, LOUISVILLE, KY, 40059",1,,,,
"FEATHERBELL BLVD / MEETING ST, LOUISVILLE, KY, 40059",1,,,,
"FEGENBUSH LN / FENWICK DR, LOUISVILLE, KY, 40228",1,,,,
"FEGENBUSH LN / OLD FEGENBUSH LN, LOUISVILLE, KY, 40228",1,,,,
"FEGENBUSH LN / PEPPERMILL LN, LOUISVILLE, KY, 40228",1,,,,
"FEGENBUSH LN / SHERLOCK WAY, LOUISVILLE, KY, 40228",1,,,,
"FEGENBUSH LN / WOODROW WAY, LOUISVILLE, KY, 40228",1,,,,
"FEGENBUSH LN, LOUISVILLE, KY, 40228",1,,,,
"FENLEY AVE / SEMINARY VILLAGE RD, LOUISVILLE, KY, 40206",1,,,,
"FENNEL CT / MANGO DR, LOUISVILLE, KY, 40258",1,,,,
"FENWICK DR / COZY CT, LOUISVILLE, KY, 40228",1,,,,
"FENWICK DR / FERNHAVEN RD, LOUISVILLE, KY, 40228",1,,,,
"FENWICK DR / WOODROW WAY, LOUISVILLE, KY, 40228",1,,,,
"FERN CREEK RD / FERNHILL DR, LOUISVILLE, KY, 40291",1,,,,
"FERN CREEK RD / KEELING PLACE RD, LOUISVILLE, KY, 40291",1,,,,
"FERN GRADE RD / FERN VALLEY RD, LOUISVILLE, KY, 40213",1,,,,
"FERN VALLEY CIR / FERN VALLEY CT, LOUISVILLE, KY, 40219",1,,,,
"FERN VALLEY CIR / FERN VALLEY WAY, LOUISVILLE, KY, 40219",1,,,,
"FERN VALLEY RD / I65N, LOUISVILLE, KY, 40213",1,,,,
"FERN VALLEY RD / INDUSTRIAL BLVD, LOUISVILLE, KY, NA",1,,,,
"FERN VALLEY RD / S HURSTBOURNE PKY, LOUISVILLE, KY, 40225",1,,,,
"FERN VALLEY RD / SIGNATURE DR, LOUISVILLE, KY, 40219",1,,,,
"FERN VALLEY RD / VALLEY FOREST DR, LOUISVILLE, KY, 40219",1,,,,
"FERN VALLEY RD, LOUISVILLE, KY, 40219",1,,,,
"FERNCLIFF LN / FERNDALE RD, LOUISVILLE, KY, 40291",1,,,,
"FERNDALE RD / RENATE RD, LOUISVILLE, KY, 40291",1,,,,
"FERNVIEW RD / WATERFERN WAY, LOUISVILLE, KY, 40291",1,,,,
"FERNWOOD AVE / SHADY LN, LOUISVILLE, KY, 40205",1,,,,
"FERNWOOD AVE / SHERWOOD AVE, LOUISVILLE, KY, 40205",1,,,,
"FERNWOOD AVE / STEVENS AVE, LOUISVILLE, KY, 40205",1,,,,
"FETTER AVE / KESWICK BLVD, LOUISVILLE, KY, 40217",1,,,,
"FEYHURST DR / BAYSHORE CT, LOUISVILLE, KY, 40258",1,,,,
"FEYS DR / ALVA DR, LOUISVILLE, KY, 40216",1,,,,
"FIELD AVE / PENNSYLVANIA AVE, LOUISVILLE, KY, 40206",1,,,,
"FIELDING WAY / UPPER HUNTERS TRCE, LOUISVILLE, KY, 40216",1,,,,
"FIRETHORN WAY / PAGODA DR, LOUISVILLE, KY, 40229",1,,,,
"FIRVIEW CT / MIMOSA VIEW DR, LOUISVILLE, KY, 40299",1,,,,
"FISHERMAN`S PARK, LOUISVILLE, KY, 40299",1,,,,
"FISK CT / S 11TH ST, LOUISVILLE, KY, 40203",1,,,,
"FLAT ROCK RD / GLEN LAKES DR, LOUISVILLE, KY, 40245",1,,,,
"FLAT ROCK RD / SHELBYVILLE RD, LOUISVILLE, KY, 40245",1,,,,
"FLAT ROCK RD / STALLION WAY, LOUISVILLE, KY, 40245",1,,,,
"FLEET AVE / MINOMA AVE, LOUISVILLE, KY, 40217",1,,,,
"FLEMING AVE / PRYOR AVE, LOUISVILLE, KY, 40206",1,,,,
"FLINTLOCK DR / POWDER HORN DR, LOUISVILLE, KY, 40216",1,,,,
"FLINTLOCK DR / POWDER HORN DR, LOUISVILLE, KY, NA",1,,,,
"FLORADORA DR/JANNA DR, LOUISVILLE, KY, NA",1,,,,
"FLOWERVALE LN / DIXIE HWY, LOUISVILLE, KY, 40272",1,,,,
"FLOWERVALE LN//DEERING RD, LOUISVILLE, KY, NA",1,,,,
"FLUSHING WAY / HUME CT, LOUISVILLE, KY, 40272",1,,,,
"FORDHAVEN RD, LOUISVILLE, KY, 40214",1,,,,
"FOREMAN LN / BRIARCLIFF RD, LOUISVILLE, KY, 40219",1,,,,
"FOREMAN LN / HORIZON LN, LOUISVILLE, KY, 40219",1,,,,
"FOREST DR / GLEN VALLEY RD, LOUISVILLE, KY, 40219",1,,,,
"FOREST DR / ROBINHOOD LN, LOUISVILLE, KY, 40219",1,,,,
"FOREST DR / TARRAGON RD, LOUISVILLE, KY, 40219",1,,,,
"FOREST DR, LOUISVILLE, KY, 40213",1,,,,
"FORT ST / WARNOCK ST, LOUISVILLE, KY, 40217",1,,,,
"FORTAS CT / SIX MILE LN, LOUISVILLE, KY, 40220",1,,,,
"FOUR WINDS DR / ORMSBY LN, LOUISVILLE, KY, 40222",1,,,,
"FOX AVE / MOUNT HOLLY RD, LOUISVILLE, KY, 40118",1,,,,
"FOX HARBOR RD / U S HIGHWAY 42, LOUISVILLE, KY, 40059",1,,,,
"FOX HARBOR RD / U S HIGHWAY 42, LOUISVILLE, KY, NA",1,,,,
"FOXBORO DR / VANNAH AVE, LOUISVILLE, KY, 40223",1,,,,
"FOXFIRE DR / TAMARISK PKY, LOUISVILLE, KY, 40223",1,,,,
"FRAN CT / HUDSON LN, LOUISVILLE, KY, 40291",1,,,,
"FRANKFORT AVE / BAUER AVE, LOUISVILLE, KY, 40207",1,,,,
"FRANKFORT AVE / E WASHINGTON ST, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / EASTOVER CT, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / FRANCK AVE, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / N EWING AVE, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / NEW MAIN ST, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / OXFORD PL, LOUISVILLE, KY, NA",1,,,,
"FRANKFORT AVE / S EWING AVE, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / S KEATS AVE, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / WAVERLY CT, LOUISVILLE, KY, 40206",1,,,,
"FRANKFORT AVE / WEIKEL AVE, LOUISVILLE, KY, 40206",1,,,,
"FRANKLIN AVE / LARUE AVE, LOUISVILLE, KY, 40213",1,,,,
"FRANKLIN AVE / MORGAN AVE, LOUISVILLE, KY, 40213",1,,,,
"FRANKLIN AVE / WOLFE AVE, LOUISVILLE, KY, 40213",1,,,,
"FRANKLIN ST / CABEL ST, LOUISVILLE, KY, 40206",1,,,,
"FRANKLIN ST / N SHELBY ST, LOUISVILLE, KY, 40202",1,,,,
"FREEDOM WAY / TITAN DR, LOUISVILLE, KY, 40229",1,,,,
"FREEPORT DR / UNIVERSAL COACH DR, LOUISVILLE, KY, 40258",1,,,,
"FREYS HILL RD / SAWYER PL, LOUISVILLE, KY, 40241",1,,,,
"FREYS HILL RD / SPRINGHURST BLVD, LOUISVILLE, KY, 40241",1,,,,
"FRIDEN WAY / MANSLICK RD, LOUISVILLE, KY, 40216",1,,,,
"FRISBEE WAY / RUNDILL RD, LOUISVILLE, KY, 40214",1,,,,
"FRONTIER TRL / MID DALE LN, LOUISVILLE, KY, 40220",1,,,,
"FRUITWOOD DR / PIERCE WAY, LOUISVILLE, KY, 40272",1,,,,
"FURMAN BLVD, LOUISVILLE, KY, 40220",1,,,,
"FUTURITY WAY / KEENELAND BLVD, LOUISVILLE, KY, 40223",1,,,,
"GABRIEL DR / URANUS DR, LOUISVILLE, KY, 40258",1,,,,
"GAGEL AVE / HAZELWOOD AVE, LOUISVILLE, KY, 40216",1,,,,
"GAINSBOROUGH CT / GAINSBOROUGH DR, LOUISVILLE, KY, 40291",1,,,,
"GAINSBOROUGH DR / MARKET CART WAY, LOUISVILLE, KY, 40291",1,,,,
"GALAXIE DR / GRANDEL BLVD, LOUISVILLE, KY, 40258",1,,,,
"GALSTON CT / NOTTINGHAM PKY, LOUISVILLE, KY, 40222",1,,,,
"GAMEKEEPER CT / RUNNING FOX CIR, LOUISVILLE, KY, 40291",1,,,,
"GARDA DR / AILANTHUS TRL, LOUISVILLE, KY, 40219",1,,,,
"GARDEN CREEK CIR / SPRING HEATH CT, LOUISVILLE, KY, 40223",1,,,,
"GARDEN DR / POPPY WAY, LOUISVILLE, KY, 40206",1,,,,
"GARDEN DR / STILZ AVE, LOUISVILLE, KY, 40206",1,,,,
"GARDEN POINTE PL / FOX POINTE DR, LOUISVILLE, KY, 40242",1,,,,
"GARDINER LN / BISHOP LN, LOUISVILLE, KY, 40218",1,,,,
"GARDINER LN / GARDINER LAKE RD, LOUISVILLE, KY, 40205",1,,,,
"GARDINER LN / TREMONT DR, LOUISVILLE, KY, 40205",1,,,,
"GARLAND AVE / S 17TH ST, LOUISVILLE, KY, 40210",1,,,,
"GARLAND AVE / S 28TH ST, LOUISVILLE, KY, 40211",1,,,,
"GARLAND AVE / S 34TH ST, LOUISVILLE, KY, 40211",1,,,,
"GARLAND AVE / S 36TH ST, LOUISVILLE, KY, 40211",1,,,,
"GARLAND AVE/ DIXIE, LOUISVILLE, KY, NA",1,,,,
"GARRISON / YORKTOWN, LOUISVILLE, KY, 40214",1,,,,
"GARROW AVE / GARROW CT, LOUISVILLE, KY, 40219",1,,,,
"GARRS LN / LISA AVE, LOUISVILLE, KY, 40216",1,,,,
"GARRS LN / MORAY CT, LOUISVILLE, KY, NA",1,,,,
"GARVEY CT / GARVEY DR, LOUISVILLE, KY, 40216",1,,,,
"GARY WAY / SINCLAIR ST, LOUISVILLE, KY, 40118",1,,,,
"GAST BLVD / ROGER E SCHUPP ST, LOUISVILLE, KY, 40205",1,,,,
"GATEWORTH WAY / BLANKENBAKER RD, LOUISVILLE, KY, 40299",1,,,,
"GAYEWAY DR / ROBBS LN, LOUISVILLE, KY, 40219",1,,,,
"GAYLE DR / POPLAR LEVEL RD, LOUISVILLE, KY, 40219",1,,,,
"GAYMONT CT / GAYMONT DR, LOUISVILLE, KY, 40214",1,,,,
"GAYWOOD DR / NANKA RD, LOUISVILLE, KY, 40272",1,,,,
"GENE SNYDER FREEWAY, LOUISVILLE, KY, NA",1,,,,
"GENE SNYDER FWY / NATIONAL TURNPIKE, LOUISVILLE, KY, NA",1,,,,
"GENE SNYDER FWY, LOUISVILLE, KY, NA",1,,,,
"GEORGETOWN CIR, LOUISVILLE, KY, 40215",1,,,,
"GEORGETOWN PL / BERRY BLVD, LOUISVILLE, KY, 40215",1,,,,
"GERALD WAY / KEYS FERRY RD, LOUISVILLE, KY, 40118",1,,,,
"GERBER AVE, LOUISVILLE, KY, 40214",1,,,,
"GHEENS AVE / LONE OAK TRL, LOUISVILLE, KY, 40214",1,,,,
"GHEENS AVE / S 3RD ST, LOUISVILLE, KY, 40214",1,,,,
"GHEENS AVE / S 5TH ST, LOUISVILLE, KY, 40214",1,,,,
"GIBSON RD / TAGGART DR, LOUISVILLE, KY, 40207",1,,,,
"GILLIGAN ST / N 28TH ST, LOUISVILLE, KY, 40212",1,,,,
"GILMORE LN / DYER AVE, LOUISVILLE, KY, 40213",1,,,,
"GILMORE LN / WARBLER WAY, LOUISVILLE, KY, 40213",1,,,,
"GIRARD DR / NORTON AVE, LOUISVILLE, KY, 40213",1,,,,
"GLADSTONE AVE / BARDSTOWN RD, LOUISVILLE, KY, 40205",1,,,,
"GLADSTONE AVE / ELEANOR AVE, LOUISVILLE, KY, 40205",1,,,,
"GLASER LN / GLENDALE RD, LOUISVILLE, KY, 40291",1,,,,
"GLASSLIPPER CT / MIDNIGHT LN, LOUISVILLE, KY, 40229",1,,,,
"GLEESON LN / SIX MILE LN, LOUISVILLE, KY, 40220",1,,,,
"GLEN EAGLE DR / GLENRIDGE PARK PL, LOUISVILLE, KY, 40222",1,,,,
"GLEN HILL MANOR DR / HANEY WAY, LOUISVILLE, KY, 40272",1,,,,
"GLEN HILL MANOR DR / JOHN LAW WAY, LOUISVILLE, KY, 40272",1,,,,
"GLEN HILL RD / LIME KILN LN, LOUISVILLE, KY, 40222",1,,,,
"GLENDORA AVE / LARKWOOD AVE, LOUISVILLE, KY, 40212",1,,,,
"GLENDORA AVE, LOUISVILLE, KY, 40212",1,,,,
"GLENDOWER DR / MICAWBER WAY, LOUISVILLE, KY, 40245",1,,,,
"GLENDOWER DR / S BECKLEY STATION RD, LOUISVILLE, KY, 40245",1,,,,
"GLENGARRY DR / JAMES R RD, LOUISVILLE, KY, 40118",1,,,,
"GLENGARRY DR / WESTCOLT CT, LOUISVILLE, KY, 40118",1,,,,
"GLENGYLE AVE / SHEPHERDSVILLE RD, LOUISVILLE, KY, 40218",1,,,,
"GLENMARY AVE / WILLOW AVE, LOUISVILLE, KY, 40204",1,,,,
"GLENMARY FARM DR / PROVIDENCE DR, LOUISVILLE, KY, 40291",1,,,,
"GLENMORE LN / SHERRARD DR, LOUISVILLE, KY, 40258",1,,,,
"GLENROCK RD / LARAMIE CT, LOUISVILLE, KY, 40216",1,,,,
"GLORIA LN / KRASHEY WAY, LOUISVILLE, KY, 40213",1,,,,
"GLOVER LN / LANGDON DR, LOUISVILLE, KY, 40242",1,,,,
"GLOVER LN / TANGLEY LN, LOUISVILLE, KY, 40242",1,,,,
"GOFF LN / TOP HILL RD, LOUISVILLE, KY, 40118",1,,,,
"GOLDEN MAPLE CV / GOLDEN MAPLE PL, LOUISVILLE, KY, 40223",1,,,,
"GOLDENROD RD / PENSIVE LN, LOUISVILLE, KY, 40272",1,,,,
"GOLDSMITH LN / COLONIAL MANOR CIR, LOUISVILLE, KY, 40218",1,,,,
"GOLDSMITH LN / DUKEHART DR, LOUISVILLE, KY, 40218",1,,,,
"GOLDSMITH LN / GOLDEN TURTLE CIR, LOUISVILLE, KY, 40218",1,,,,
"GOLDSTEIN LN / MOONLIGHT WAY, LOUISVILLE, KY, 40272",1,,,,
"GOOSE CREEK RD / BLOSSOM LN, LOUISVILLE, KY, 40241",1,,,,
"GOOSE CREEK RD / TIVERTON WAY, LOUISVILLE, KY, 40242",1,,,,
"GORHAM WAY / RUNNING FOX CIR, LOUISVILLE, KY, 40291",1,,,,
"GOSLING SHOALS WAY / TALON RIDGE DR, LOUISVILLE, KY, 40229",1,,,,
"GOSS AVE / CHESTER AVE, LOUISVILLE, KY, 40204",1,,,,
"GOULLON CT / LAMPTON ALY, LOUISVILLE, KY, 40204",1,,,,
"GRADE LN / FERN VALLEY RD, LOUISVILLE, KY, 40213",1,,,,
"GRADE LN / WORLDPORT WAY, LOUISVILLE, KY, 40213",1,,,,
"GRAHAM RD / IOLA RD, LOUISVILLE, KY, 40207",1,,,,
"GRANADA CT / GRANADA DR, LOUISVILLE, KY, 40272",1,,,,
"GRANADA DR / PALMA RD, LOUISVILLE, KY, 40272",1,,,,
"GRAND AVE / DIXIE HWY, LOUISVILLE, KY, 40210",1,,,,
"GRAND AVE / S 25TH ST, LOUISVILLE, KY, 40210",1,,,,
"GRAND AVE / S 34TH ST, LOUISVILLE, KY, 40211",1,,,,
"GRANDEL BLVD / GRANWOOD LN, LOUISVILLE, KY, 40258",1,,,,
"GRANDEL FOREST WAY / GRANDFIELD WAY, LOUISVILLE, KY, 40258",1,,,,
"GRANGER RD / SCOTT MILLS RD, LOUISVILLE, KY, 40118",1,,,,
"GRANITE DR / WHIPPS MILL RD, LOUISVILLE, KY, 40223",1,,,,
"GRANVILLE WAY / JEAN AVE, LOUISVILLE, KY, 40216",1,,,,
"GRASTON AVE/ FRANKLIN AVE, LOUISVILLE, KY, NA",1,,,,
"GRAYMOOR RD / HERR LN, LOUISVILLE, KY, 40222",1,,,,
"GREEN CREST LN / ROCKCREST WAY, LOUISVILLE, KY, 40245",1,,,,
"GREEN GLADE LN / N HURSTBOURNE PKY, LOUISVILLE, KY, 40241",1,,,,
"GREEN SPRING DR / SPRINGDALE RD, LOUISVILLE, KY, 40241",1,,,,
"GREENBELT HWY / DIXIE HWY, LOUISVILLE, KY, 40272",1,,,,
"GREENBELT HWY / KY 841, LOUISVILLE, KY, 40272",1,,,,
"GREENBELT HWY / LIONS ARMS DR, LOUISVILLE, KY, 40216",1,,,,
"GREENBELT HWY, LOUISVILLE, KY, NA",1,,,,
"GREENBELT HWY/GREENWOOD, LOUISVILLE, KY, NA",1,,,,
"GREENBELT HWY/LOWER HUNTERS TARCE, LOUISVILLE, KY, NA",1,,,,
"GREENE WAY / S HURSTBOURNE PKY, LOUISVILLE, KY, 40220",1,,,,
"GREENFIELD PARK RD / SHUTESBURY CIR, LOUISVILLE, KY, 40258",1,,,,
"GREENLAWN RD / BROWNSBORO RD, LOUISVILLE, KY, 40241",1,,,,
"GREENLAWN RD, LOUISVILLE, KY, 40222",1,,,,
"GREENUP RD / HESS LN, LOUISVILLE, KY, 40217",1,,,,
"GREENWELL LN / SUNSET CIR, LOUISVILLE, KY, 40216",1,,,,
"GREENWOOD AVE @ 32ND, LOUISVILLE, KY, NA",1,,,,
"GREENWOOD AVE / CECIL AVE, LOUISVILLE, KY, 40211",1,,,,
"GREENWOOD AVE / S 28TH ST, LOUISVILLE, KY, 40211",1,,,,
"GREENWOOD AVE / S 29TH ST, LOUISVILLE, KY, 40211",1,,,,
"GREENWOOD AVE / S 41ST ST, LOUISVILLE, KY, 40211",1,,,,
"GREENWOOD AVE / S 45TH ST, LOUISVILLE, KY, 40211",1,,,,
"GREENWOOD AVE AND I264, LOUISVILLE, KY, 40211",1,,,,
"GREENWOOD AVE, LOUISVILLE, KY, NA",1,,,,
"GREENWOOD PLACE CIR / HASSOCK DR, LOUISVILLE, KY, 40258",1,,,,
"GREENWOOD RD / ALYSSUM DR, LOUISVILLE, KY, 40258",1,,,,
"GREENWOOD RD / BEAHL BLVD, LOUISVILLE, KY, 40258",1,,,,
"GREENWOOD RD / COLUMBINE DR, LOUISVILLE, KY, 40258",1,,,,
"GREENWOOD RD / DEVEREAUX LN, LOUISVILLE, KY, 40258",1,,,,
"GREENWOOD RD / GREENWOOD MANOR RD, LOUISVILLE, KY, 40258",1,,,,
"GREENWOOD RD / TEXLYN CT, LOUISVILLE, KY, 40258",1,,,,
"GRESHAM RD / TREVILIAN WAY, LOUISVILLE, KY, 40205",1,,,,
"GREYSTONE AVE / WELFORD AVE, LOUISVILLE, KY, 40272",1,,,,
"GRIFFITHS AVE / N 21ST ST, LOUISVILLE, KY, 40203",1,,,,
"GRIFFITHS AVE / N 24TH ST, LOUISVILLE, KY, 40212",1,,,,
"GRINSTEAD DR / CHEROKEE RD, LOUISVILLE, KY, 40204",1,,,,
"GRINSTEAD DR / ETLEY AVE, LOUISVILLE, KY, 40206",1,,,,
"GRINSTEAD DR / RANSDELL AVE, LOUISVILLE, KY, 40204",1,,,,
"GRINSTEAD DR, LOUISVILLE, KY, 40204",1,,,,
"GRINSTEAD DR, LOUISVILLE, KY, NA",1,,,,
"GRINSTEAD DR/ GLENMARY AVE, LOUISVILLE, KY, NA",1,,,,
"GRINSTEAD DR/LEXINGTON RD, LOUISVILLE, KY, NA",1,,,,
"GRISSOM WAY / WALTER AVE, LOUISVILLE, KY, 40229",1,,,,
"GUTHRIE ST / S 2ND ST, LOUISVILLE, KY, 40202",1,,,,
"GUTHRIE ST / S 3RD ST, LOUISVILLE, KY, 40202",1,,,,
"HACKEL DR / HUNTERS CREEK BLVD, LOUISVILLE, KY, 40258",1,,,,
"HACKEL DR / SANTA FE TRL, LOUISVILLE, KY, 40258",1,,,,
"HADDON RD / SPRINGCREST DR, LOUISVILLE, KY, 40241",1,,,,
"HAGEN RD / HERSFIELD RD, LOUISVILLE, KY, 40223",1,,,,
"HAHN ST / S FLOYD ST, LOUISVILLE, KY, 40209",1,,,,
"HALE / I264, LOUISVILLE, KY, 40211",1,,,,
"HALE AVE / KAISER CT, LOUISVILLE, KY, 40211",1,,,,
"HALE AVE / PLATO TER, LOUISVILLE, KY, 40211",1,,,,
"HALE AVE / S 17TH ST, LOUISVILLE, KY, 40210",1,,,,
"HALE AVE / S 25TH ST, LOUISVILLE, KY, 40210",1,,,,
"HALE AVE / S 32ND ST, LOUISVILLE, KY, 40211",1,,,,
"HALE AVE / S 34TH ST, LOUISVILLE, KY, 40211",1,,,,
"HALE AVE / S 38TH ST, LOUISVILLE, KY, 40211",1,,,,
"HALFORD WAY / YOCUMSHIRE DR, LOUISVILLE, KY, 40299",1,,,,
"HALIFAX DR / OAK POINTE DR, LOUISVILLE, KY, 40245",1,,,,
"HALLSDALE DR / TAYLORSVILLE RD, LOUISVILLE, KY, 40220",1,,,,
"HALSTEAD AVE / PARK BROOK LN, LOUISVILLE, KY, 40213",1,,,,
"HAMMOND DR / ROCK WATER DR, LOUISVILLE, KY, 40241",1,,,,
"HANCOCK GREEN PL / E LIBERTY ST, LOUISVILLE, KY, 40202",1,,,,
"HANEY WAY / BRAVES LN, LOUISVILLE, KY, 40272",1,,,,
"HANEY WAY / NEPTUNE PL, LOUISVILLE, KY, 40272",1,,,,
"HANEY WAY / STALWERT PL, LOUISVILLE, KY, 40272",1,,,,
"HARDWOOD FOREST DR / SUNNYS HALO CT, LOUISVILLE, KY, 40214",1,,,,
"HARLAN AVE / MILLER AVE, LOUISVILLE, KY, 40214",1,,,,
"HARLAN AVE / SOUTHERN PKY, LOUISVILLE, KY, 40214",1,,,,
"HARRISON AVE / HERRICK LN, LOUISVILLE, KY, 40243",1,,,,
"HARRISON AVE / MCKINLEY AVE, LOUISVILLE, KY, 40217",1,,,,
"HARRISON AVE / MOUNT CLAIRE AVE, LOUISVILLE, KY, 40217",1,,,,
"HARRISON AVE, LOUISVILLE, KY, 40243",1,,,,
"HARRISON PARK, LOUISVILLE, KY, 40215",1,,,,
"HARRODS GLEN DR / HARRODS RIDGE DR, LOUISVILLE, KY, 40059",1,,,,
"HARRODS GLEN DR / WOLF PEN BRANCH RD, LOUISVILLE, KY, 40059",1,,,,
"HARTWICK VILLAGE DR, LOUISVILLE, KY, 40241",1,,,,
