id,o_address,o_city,o_state,o_zip,status,quality,m_address,m_city,m_state,m_zip,long,lat,not_sure,L_R
338,2800 E 12 STREET,KANSAS CITY,MO,64126,Match,Non_Exact,2800 E 12 St,KANSAS CITY,MO,64127,-94.549194,39.09879,91449355,L
339,3600 CLEVELAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3600 Cleveland Ave,KANSAS CITY,MO,64128,-94.5395,39.06035,91452864,R
941,I 35 N TO NE VIVION RA and NE VIVION ROAD,KANSAS CITY,MO,"",No_Match,,,,,,,,,
942,I 70 HIGHWAY ON RA and PASEO,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
940,I 35 HIGHWAY and NE VIVION ROAD,KANSAS CITY,MO,64119,No_Match,,,,,,,,,
945,INDEPENDENCE AVENUE and OLIVE STREET,KANSAS CITY,MO,64127,Tie,,,,,,,,,
332,10600 STATE LINE ROAD,KANSAS CITY,MO,64114,No_Match,,,,,,,,,
946,INDIANA AVENUE and E LINWOOD BOULEVARD,KANSAS CITY,MO,64128,Match,Exact,Indiana Ave & E Linwood Blvd,KANSAS CITY,MO,64128,-94.543724,39.067738,"",""
333,11600 E US HIGHWAY 40,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
943,INDEPENDENCE AVENUE and INDIANA AVENUE,KANSAS CITY,MO,64123,Tie,,,,,,,,,
330,100 VAN BRUNT BOULEVARD,KANSAS CITY,MO,64123,Match,Exact,100 Van Brunt Blvd,KANSAS CITY,MO,64123,-94.52569,39.11261,91450691,R
331,100 WARD PK N,KANSAS CITY,MO,64112,No_Match,,,,,,,,,
944,INDEPENDENCE AVENUE and INDIANA AVENUE,KANSAS CITY,MO,64127,Tie,,,,,,,,,
336,2000 BROADWAY BOULEVARD,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
949,LONGVIEW ROAD and US HIGHWAY 71,KANSAS CITY,MO,64134,Tie,,,,,,,,,
337,2600 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,2600 Independence Ave,KANSAS CITY,MO,64124,-94.55116,39.10632,91483592,L
334,1500 EMANUEL CLEAVER II BOULEVARD,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
947,INDIANA AVENUE and E MEYER BOULEVARD,KANSAS CITY,MO,64132,Tie,,,,,,,,,
335,1700 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,1700 Independence Ave,KANSAS CITY,MO,64106,-94.560745,39.10668,91448817,L
948,LAWNDALE AVENUE and E TRUMAN ROAD,KANSAS CITY,MO,64126,No_Match,,,,,,,,,
748,100 NW 101 TERRACE,KANSAS CITY,MO,64155,Match,Exact,100 NW 101 Ter,KANSAS CITY,MO,64155,-94.58048,39.27712,89754019,R
531,2700 CAMPBELL STREET,KANSAS CITY,MO,64108,Match,Non_Exact,2700 Campbell St,KANSAS CITY,MO,64109,-94.57368,39.07775,91446342,R
747,100 N PROSPECT STREET,KEARNEY,MO,"",Match,Exact,100 N Prospect St,KEARNEY,MO,64060,-94.35869,39.373024,89784967,L
530,2500 NE VIVION ROAD,KANSAS CITY,MO,64119,Match,Non_Exact,2500 NE Vivion Rd,KANSAS CITY,MO,64118,-94.54935,39.18592,89785789,L
746,100 EMANUEL CLEAVER II BOULEVARD,KANSAS CITY,MO,64112,No_Match,,,,,,,,,
745,100 E PERSHING ROAD,KANSAS CITY,MO,64106,Match,Non_Exact,100 E Pershing Rd,KANSAS CITY,MO,64108,-94.58288,39.084393,91445936,L
535,3400 NORTON AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3400 Norton Ave,KANSAS CITY,MO,64128,-94.53588,39.063797,91527642,R
534,3400 BELLEFONTAINE AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3400 Bellefontaine Ave,KANSAS CITY,MO,64128,-94.54743,39.064175,91452062,R
533,3200 AGNES AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3200 Agnes Ave,KANSAS CITY,MO,64128,-94.54833,39.06781,91450212,R
532,2800 POPLAR AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,2800 Poplar Ave,KANSAS CITY,MO,64128,-94.5264,39.074345,91451515,R
749,100 W 132 STREET,KANSAS CITY,MO,64145,Match,Exact,100 W 132 St,KANSAS CITY,MO,64145,-94.596596,38.888966,91530961,R
539,3800 AGNES AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3800 Agnes Ave,KANSAS CITY,MO,64128,-94.54892,39.056988,91452101,R
740,W 39 STREET and BALTIMORE AVENUE,KANSAS CITY,MO,64111,Match,Exact,W 39 St & Baltimore Ave,KANSAS CITY,MO,64111,-94.58731,39.056618,"",""
538,3700 AGNES AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3700 Agnes Ave,KANSAS CITY,MO,64128,-94.54882,39.0588,91452097,R
537,3600 BROADWAY BOULEVARD,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
536,3500 ELMWOOD AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,3500 Elmwood Ave,KANSAS CITY,MO,64128,-94.53016,39.061813,91452937,R
744,100 E GREGORY BOULEVARD,KANSAS CITY,MO,64114,Match,Exact,100 E Gregory Blvd,KANSAS CITY,MO,64114,-94.58792,38.999374,91454638,L
743,100 ARROWHEAD DR,KANSAS CITY,MO,64128,No_Match,,,,,,,,,
742,W 39 STREET and WYOMING STREET,KANSAS CITY,MO,64111,Tie,,,,,,,,,
741,W 39 STREET and SOUTHWEST TRAFFICWAY,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
349,9100 N AMBASSADOR DR,KANSAS CITY,MO,64153,No_Match,,,,,,,,,
930,E 9 STREET and PASEO,KANSAS CITY,MO,64106,Tie,,,,,,,,,
931,E 9 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,E 9 St & Prospect Ave,KANSAS CITY,MO,64124,-94.551216,39.10247,"",""
932,E 9 STREET and SMITH AVENUE,KANSAS CITY,MO,64124,No_Match,,,,,,,,,
341,3800 BELLEFONTAINE AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3800 Bellefontaine Ave,KANSAS CITY,MO,64128,-94.54782,39.056934,91452103,R
933,E 98 STREET and BENNINGTON AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
342,400 E 31 STREET,KANSAS CITY,MO,64109,Match,Non_Exact,400 E 31 St,KANSAS CITY,MO,64108,-94.57999,39.070847,91446115,L
343,5500 E 101 STREET,KANSAS CITY,MO,64134,Match,Non_Exact,5500 E 101 St,KANSAS CITY,MO,64137,-94.526245,38.94222,91458085,L
934,E 99 STREET and BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64134,Match,Exact,E 99th St & Blue Ridge Blvd,KANSAS CITY,MO,64134,-94.50827,38.94516,"",""
344,6400 PASEO,KANSAS CITY,MO,64130,Tie,,,,,,,,,
935,E ARMOUR BOULEVARD and KENWOOD AVENUE,KANSAS CITY,MO,64109,Match,Exact,E Armour Blvd & Kenwood Ave,KANSAS CITY,MO,64109,-94.577515,39.063473,"",""
345,7000 E 113 TERRACE,KANSAS CITY,MO,64134,Match,Exact,7000 E 113 Ter,KANSAS CITY,MO,64134,-94.50947,38.917656,91466093,L
936,E ARMOUR BOULEVARD and TROOST AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
346,7700 E 107 STREET,KANSAS CITY,MO,64134,Match,Exact,7700 E 107 St,KANSAS CITY,MO,64134,-94.50036,38.930256,91466170,L
937,E BANNISTER ROAD and US HIGHWAY 71,KANSAS CITY,MO,64132,Tie,,,,,,,,,
347,8500 HOLMES ROAD,KANSAS CITY,MO,64114,Match,Non_Exact,8500 Holmes Rd,KANSAS CITY,MO,64131,-94.5812,38.9737,91455226,R
938,E GREGORY BOULEVARD and OLIVE STREET,KANSAS CITY,MO,64132,Match,Exact,E Gregory Blvd & Olive St,KANSAS CITY,MO,64132,-94.559204,38.998135,"",""
348,8800 BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64134,Match,Non_Exact,8800 Blue Ridge Blvd,KANSAS CITY,MO,64138,-94.498695,38.963936,91464826,R
939,GRAND BOULEVARD and E TRUMAN ROAD,KANSAS CITY,MO,64111,No_Match,,,,,,,,,
735,INDEPENDENCE AVENUE and MYRTLE AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
540,3800 MYRTLE AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3800 Myrtle Ave,KANSAS CITY,MO,64128,-94.537476,39.05667,91527645,R
3,3700 BROADWAY BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,3700 Broadway St,KANSAS CITY,MO,64111,-94.59054,39.06122,91447334,R
734,INDEPENDENCE AVENUE and MAPLE BOULEVARD,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
2,MILL STREET and WESTPORT ROAD,KANSAS CITY,MO,64111,Match,Exact,Mill St & Westport Rd,KANSAS CITY,MO,64111,-94.59226,39.05247,"",""
929,E 9 STREET and HARRISON STREET,KANSAS CITY,MO,64108,No_Match,,,,,,,,,
737,INDIANA AVENUE and E LINWOOD BOULEVARD,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
542,3900 VINEYARD ROAD,KANSAS CITY,MO,64128,Match,Non_Exact,3900 Vineyard Rd,KANSAS CITY,MO,64130,-94.5255,39.055077,91453107,R
1,11600 E US HIGHWAY 40,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
736,INDEPENDENCE AVENUE and PROSPECT AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
541,3900 PROSPECT AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,3900 Prospect Ave,KANSAS CITY,MO,64130,-94.55361,39.055355,91505762,R
739,SOUTHWEST BOULEVARD and SUMMIT STREET,KANSAS CITY,MO,64105,No_Match,,,,,,,,,
544,4300 COLLEGE AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,4300 College Ave,KANSAS CITY,MO,64130,-94.54594,39.047836,91452268,R
7,14500 S US HIGHWAY 71,KANSAS CITY,MO,64147,Match,Exact,14500 US Hwy 71,KANSAS CITY,MO,64147,-94.52718,38.86255,91524016,R
738,JACKSON AVENUE and E TRUMAN ROAD,KANSAS CITY,MO,64127,Tie,,,,,,,,,
543,400 N VAN BRUNT BOULEVARD,KANSAS CITY,MO,64123,Match,Exact,400 N Van Brunt Blvd,KANSAS CITY,MO,64123,-94.52546,39.116894,91443677,L
6,8500 STATE LINE ROAD,KANSAS CITY,MO,64114,No_Match,,,,,,,,,
546,4700 N HIGHLAND AVENUE,KANSAS CITY,MO,64118,Match,Non_Exact,4700 N Highland Ave,KANSAS CITY,MO,64116,-94.55934,39.180065,89757740,L
5,100 ROYAL WAY,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
340,3700 E GREGORY BOULEVARD,KANSAS CITY,MO,64131,Match,Non_Exact,3700 E Gregory Blvd,KANSAS CITY,MO,64132,-94.54364,38.998062,91456989,L
545,4600 STILLWELL AVENUE,KANSAS CITY,MO,64120,Match,Exact,4600 Stillwell Ave,KANSAS CITY,MO,64120,-94.52517,39.13962,91443514,L
4,3800 BROADWAY BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,3800 Broadway St,KANSAS CITY,MO,64111,-94.59072,39.0579,91447360,R
548,5000 GLENSIDE DR,KANSAS CITY,MO,64129,Match,Exact,5000 Glenside Dr,KANSAS CITY,MO,64129,-94.509224,39.034496,91460144,R
547,4900 WOODLAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,4900 Woodland Ave,KANSAS CITY,MO,64110,-94.56389,39.037643,91452326,R
9,4300 NE CHOUTEAU TRAFFICWAY,KANSAS CITY,MO,64117,Match,Exact,4300 NE Chouteau Trfy,KANSAS CITY,MO,64117,-94.533134,39.17069,89785808,L
549,5100 WALROND AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,5100 Walrond Ave,KANSAS CITY,MO,64130,-94.54785,39.033417,91452654,R
8,100 ARROWHEAD DR,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
731,HICKMAN MILLS DR and E RED BRIDGE ROAD,KANSAS CITY,MO,64134,Match,Non_Exact,Hickman Mills Dr & E Red Bridge Rd,KANSAS CITY,MO,64134,-94.52452,38.925117,"",""
730,FOREST AVENUE and PRESIDENT AVENUE,KANSAS CITY,MO,64131,Match,Exact,Forest Ave & President Ave,KANSAS CITY,MO,64131,-94.57582,38.978466,"",""
733,I 70 HIGHWAY and JACKSON AVENUE,KANSAS CITY,MO,64128,No_Match,,,,,,,,,
732,I 435 HIGHWAY and E TRUMAN ROAD E,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
920,E 63 TRAFFICWAY and WINCHESTER AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
318,E 43 STREET and CLEVELAND AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 43 St & Cleveland Ave,KANSAS CITY,MO,64130,-94.540146,39.047733,"",""
319,E 50 STREET and GARFIELD AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
316,E 18 STREET and PASEO,KANSAS CITY,MO,64108,Match,Exact,E 18th St & The Paseo,KANSAS CITY,MO,64108,-94.56439,39.09122,"",""
317,E 27 STREET and BENTON BOULEVARD,KANSAS CITY,MO,64128,Match,Non_Exact,E 27 St & Benton Blvd,KANSAS CITY,MO,64127,-94.54899,39.076965,"",""
927,E 85 STREET and HOLMES ROAD,KANSAS CITY,MO,64131,Match,Exact,E 85th St & Holmes Rd,KANSAS CITY,MO,64131,-94.58118,38.973724,"",""
314,8800 EASTERN AVENUE,KANSAS CITY,MO,64138,Match,Exact,8800 Eastern Ave,KANSAS CITY,MO,64138,-94.50283,38.965164,91464760,R
928,E 87 STREET and TROOST AVENUE,KANSAS CITY,MO,64131,Match,Exact,E 87th St & Troost Ave,KANSAS CITY,MO,64131,-94.57671,38.96991,"",""
315,9900 WALNUT STREET,KANSAS CITY,MO,64114,Match,Non_Exact,9900 Walnut Dr,KANSAS CITY,MO,64114,-94.59112,38.94858,91456031,R
925,E 84 STREET and OLIVE STREET,KANSAS CITY,MO,64132,Match,Exact,E 84th St & Olive St,KANSAS CITY,MO,64132,-94.56037,38.974583,"",""
312,8600 E 108 TERRACE,KANSAS CITY,MO,64134,Match,Exact,8600 E 108 Ter,KANSAS CITY,MO,64134,-94.490944,38.92664,91491743,L
926,E 85 STREET and FLORA AVENUE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
313,8700 ELMWOOD AVE,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
923,E 8 STREET and GLADSTONE AVENUE,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
310,8400 E 63 TRAFFICWAY,KANSAS CITY,MO,64133,Match,Exact,8400 E 63rd Trfy,KANSAS CITY,MO,64133,-94.48485,39.009758,91526185,R
924,E 80 STREET and PASEO,KANSAS CITY,MO,64130,Tie,,,,,,,,,
311,8500 BLUE PK W,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
921,E 67 STREET and PASEO,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
922,E 73 STREET and MYRTLE AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 73 St & Myrtle Ave,KANSAS CITY,MO,64132,-94.54079,38.993694,"",""
513,10900 MCKINLEY STREET,KANSAS CITY,MO,64134,Match,Non_Exact,10900 Mc Kinley Ave,KANSAS CITY,MO,64134,-94.48897,38.925606,91521665,R
512,10400 N REVERE COURT,KANSAS CITY,MO,64154,Match,Non_Exact,10400 Revere,KANSAS CITY,MO,64154,-94.649445,39.28333,39715947,L
729,EMANUEL CLEAVER II BOULEVARD and TROOST AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
511,100 W 53 TERRACE,KANSAS CITY,MO,64112,Match,Exact,100 W 53 Ter,KANSAS CITY,MO,64112,-94.58888,39.030125,91448130,R
728,E GREGORY BOULEVARD and I 435 HIGHWAY,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
510,100 W 51 STREET,KANSAS CITY,MO,64112,Match,Exact,100 W 51 St,KANSAS CITY,MO,64112,-94.588524,39.03497,91448095,R
727,E 93 STREET and JAMES A REED ROAD,KANSAS CITY,MO,64138,Match,Exact,E 93rd St & James A Reed Rd,KANSAS CITY,MO,64138,-94.49392,38.954758,"",""
726,E 9 STREET and GRAND BOULEVARD,KANSAS CITY,MO,64106,Match,Exact,E 9 St & Grand Blvd,KANSAS CITY,MO,64106,-94.580734,39.10349,"",""
725,E 89 STREET and TROOST AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
919,E 63 STREET and WOODLAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,E 63 St & Woodland Ave,KANSAS CITY,MO,64130,-94.56477,39.012856,"",""
724,E 87 STREET and HILLCREST ROAD,KANSAS CITY,MO,64134,Match,Non_Exact,E 87th St & Hillcrest Rd,KANSAS CITY,MO,64138,-94.514885,38.96721,"",""
918,E 63 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 63rd St & S Benton Ave,KANSAS CITY,MO,64130,-94.552666,39.012344,"",""
723,E 85 STREET and HICKMAN MILLS DR,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
722,E 73 STREET and INDIANA AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 73 St & Indiana Ave,KANSAS CITY,MO,64132,-94.54777,38.99399,"",""
721,E 7 STREET and NORTON AVENUE,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
519,1300 EMANUEL CLEAVER II BOULEVARD,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
720,E 67 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64132,Match,Exact,E 67 St & Prospect Ave,KANSAS CITY,MO,64132,-94.556526,39.00529,"",""
518,12300 STATE LINE ROAD,KANSAS CITY,MO,64145,No_Match,,,,,,,,,
517,11800 E 59 CI,KANSAS CITY,MO,64133,Tie,,,,,,,,,
516,11700 N AMBASSADOR DR,KANSAS CITY,MO,64154,Match,Non_Exact,11700 N Ambassador Dr,KANSAS CITY,MO,64153,-94.68205,39.305767,39692122,L
515,11600 E US HIGHWAY 40 E,INDEPENDENCE,MO,64133,No_Match,,,,,,,,,
514,11100 N AMBASSADOR DR,KANSAS CITY,MO,64154,Match,Non_Exact,11100 N Ambassador Dr,KANSAS CITY,MO,64153,-94.68174,39.293537,39692210,L
327,MAIN STREET and PETTICOAT LN,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
328,STREET JOHN AVENUE and WHEELING AVENUE,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
329,100 E 14 STREET,KANSAS CITY,MO,64106,Match,Exact,100 E 14 St,KANSAS CITY,MO,64106,-94.582146,39.097202,91445240,L
914,E 53 STREET and CLEVELAND AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 53 St & Cleveland Ave,KANSAS CITY,MO,64130,-94.54112,39.02967,"",""
323,EASTWOOD TRAFFICWAY and I 435 HIGHWAY,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
915,E 53 TERRACE and MCCOY STREET,KANSAS CITY,MO,64133,No_Match,,,,,,,,,
324,INDEPENDENCE AVENUE and KENSINGTON AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
916,E 58 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 58th St & Prospect Ave,KANSAS CITY,MO,64130,-94.55554,39.021114,"",""
325,INDEPENDENCE AVENUE and PASEO,KANSAS CITY,MO,64124,Tie,,,,,,,,,
917,E 63 STREET and CHESTNUT AVENUE,KANSAS CITY,MO,64132,Match,Non_Exact,E 63 St & Chestnut Ave,KANSAS CITY,MO,64130,-94.553696,39.012383,"",""
326,INDEPENDENCE AVENUE and WOODLAND AVENUE,KANSAS CITY,MO,64123,Tie,,,,,,,,,
910,E 49 STREET and MAIN STREET,KANSAS CITY,MO,64112,Match,Exact,E 49th St & Main St,KANSAS CITY,MO,64112,-94.58713,39.038525,"",""
709,E 31 STREET and JACKSON AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 31 St & Jackson Ave,KANSAS CITY,MO,64128,-94.534485,39.06927,"",""
911,E 5 STREET and MAIN STREET,KANSAS CITY,MO,64106,Match,Non_Exact,E 5 St & Main St,KANSAS CITY,MO,64106,-94.58287,39.10831,"",""
320,E 8 STREET and GRAND BOULEVARD,KANSAS CITY,MO,64106,Match,Exact,E 8 St & Grand Blvd,KANSAS CITY,MO,64106,-94.58068,39.104424,"",""
912,E 50 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 50 St & Prospect Ave,KANSAS CITY,MO,64130,-94.554634,39.035564,"",""
321,E ARMOUR BOULEVARD and LOCUST STREET,KANSAS CITY,MO,64109,Match,Exact,E Armour Blvd & Locust St,KANSAS CITY,MO,64109,-94.57985,39.06357,"",""
913,E 52 STREET and WABASH AVENUE,KANSAS CITY,MO,64131,No_Match,,,,,,,,,
322,E BANNISTER ROAD and BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64134,Match,Exact,E Bannister Rd & Blue Ridge Blvd,KANSAS CITY,MO,64134,-94.50794,38.952393,"",""
522,1400 NE VIVION ROAD,KANSAS CITY,MO,64119,Match,Non_Exact,1400 NE Vivion Rd,KANSAS CITY,MO,64118,-94.563225,39.181084,89785766,L
717,E 53 STREET and BROOKWOOD AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 53 St & Brookwood Ave,KANSAS CITY,MO,64130,-94.5631,39.030457,"",""
521,1400 E 79 STREET,KANSAS CITY,MO,64132,Match,Non_Exact,1400 E 79 St,KANSAS CITY,MO,64131,-94.57061,38.98413,91455349,L
716,E 52 STREET and WAYNE AVENUE,KANSAS CITY,MO,64110,Match,Exact,E 52nd St & Wayne Ave,KANSAS CITY,MO,64110,-94.56653,39.032383,"",""
524,1800 E 59 STREET,KANSAS CITY,MO,64130,Match,Exact,1800 E 59 St,KANSAS CITY,MO,64130,-94.56489,39.01964,91452515,L
719,E 6 STREET and CLEVELAND AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
523,14800 E US HIGHWAY 40,KANSAS CITY,MO,64136,Match,Exact,14800 US Hwy 40,KANSAS CITY,MO,64136,-94.40402,39.03518,91470576,L
718,E 59 STREET and SWOPE PK,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
908,E 45 STREET and PASEO,KANSAS CITY,MO,64110,Match,Exact,E 45 St & The Paseo,KANSAS CITY,MO,64110,-94.56812,39.045124,"",""
713,E 38 STREET and HIGHLAND AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
907,E 44 STREET and PASEO,KANSAS CITY,MO,64110,Tie,,,,,,,,,
712,E 38 STREET and COLLEGE AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
520,1300 HIGHLAND AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,1300 Highland Ave,KANSAS CITY,MO,64106,-94.56177,39.097427,91448982,R
715,E 43 STREET and TRACY AVENUE,KANSAS CITY,MO,64109,Tie,,,,,,,,,
909,E 46 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 46 St & Prospect Ave,KANSAS CITY,MO,64130,-94.55426,39.042786,"",""
714,E 40 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
529,2400 NE VIVION ROAD,KANSAS CITY,MO,64119,Match,Non_Exact,2400 NE Vivion Rd,KANSAS CITY,MO,64118,-94.549934,39.185535,89785788,L
711,E 37 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64109,Tie,,,,,,,,,
710,E 36 STREET and NORTON AVENUE,KANSAS CITY,MO,64128,Match,Exact,E 36 St & Norton Ave,KANSAS CITY,MO,64128,-94.536026,39.060337,"",""
526,2000 BRIGHTON AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,2000 Brighton Ave,KANSAS CITY,MO,64127,-94.524345,39.08693,91451412,R
525,200 BENTON BOULEVARD,KANSAS CITY,MO,64123,Match,Non_Exact,200 Benton Blvd,KANSAS CITY,MO,64124,-94.54434,39.112373,91449243,R
528,2300 HOLMES STREET,KANSAS CITY,MO,64110,Match,Non_Exact,2300 Holmes St,KANSAS CITY,MO,64108,-94.575806,39.08501,91446169,R
527,2000 E 48 TERRACE,KANSAS CITY,MO,64130,Match,Exact,2000 E 48 Ter,KANSAS CITY,MO,64130,-94.5603,39.038433,91452342,L
989,1800 E 82 STREET,KANSAS CITY,MO,64131,Match,Non_Exact,1800 E 82 St,KANSAS CITY,MO,64132,-94.56699,38.978527,91455411,L
988,1700 TOPPING AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,1700 Topping Ave,KANSAS CITY,MO,64126,-94.51496,39.090317,632606365,R
987,1600 E 12 STREET,KANSAS CITY,MO,64106,Match,Exact,1600 E 12 St,KANSAS CITY,MO,64106,-94.56254,39.099228,91529287,L
571,8300 E 111 TERRACE,KANSAS CITY,MO,64134,Match,Exact,8300 E 111 Ter,KANSAS CITY,MO,64134,-94.49502,38.921417,91466267,L
570,8100 WILSON AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,8100 Wilson Ave,KANSAS CITY,MO,64125,-94.48772,39.109413,91459292,L
982,1000 W 101 TERRACE,KANSAS CITY,MO,64114,Match,Exact,1000 W 101 Ter,KANSAS CITY,MO,64114,-94.60346,38.94506,91483722,R
981,1000 N CAMBRIDGE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,1000 N Cambridge Ave,KANSAS CITY,MO,64120,-94.49977,39.126614,91517253,R
980,100 WORLDS OF FUN DR,KANSAS CITY,MO,64161,No_Match,,,,,,,,,
986,1500 PASEO,KANSAS CITY,MO,64106,Match,Non_Exact,1500 The Paseo,KANSAS CITY,MO,64108,-94.5646,39.094498,91449007,R
985,1500 CITADEL DR,KANSAS CITY,MO,64130,Match,Non_Exact,1500 Citadel Dr,KANSAS CITY,MO,64110,-94.56849,39.01642,624765997,L
984,1400 TOPPING AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,1400 Topping Ave,KANSAS CITY,MO,64126,-94.514725,39.094955,91458653,R
983,1300 E BANNISTER ROAD,KANSAS CITY,MO,64137,No_Match,,,,,,,,,
700,E 108 STREET and GREENWOOD ROAD,KANSAS CITY,MO,64134,Match,Exact,E 108th St & Greenwood Rd,KANSAS CITY,MO,64134,-94.489624,38.92741,"",""
574,8800 NE 116 TERRACE,KANSAS CITY,MO,64157,No_Match,,,,,,,,,
703,E 17 TERRACE and PASEO,KANSAS CITY,MO,64108,No_Match,,,,,,,,,
575,900 E ARMOUR BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,900 E Armour Blvd,KANSAS CITY,MO,64109,-94.57398,39.063347,91447787,L
704,E 19 STREET and PASEO,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
572,8500 N FLINTLOCK ROAD,KANSAS CITY,MO,64157,Match,Exact,8500 Flintlock Rd,KANSAS CITY,MO,64157,-94.46545,39.24618,89790261,L
701,E 114 STREET and EASTERN AVENUE,KANSAS CITY,MO,64134,Match,Exact,E 114th St & Eastern Ave,KANSAS CITY,MO,64134,-94.50201,38.919273,"",""
702,E 12 STREET and GRAND BOULEVARD,KANSAS CITY,MO,64106,Match,Exact,E 12 St & Grand Blvd,KANSAS CITY,MO,64106,-94.58092,39.09985,"",""
573,8500 NW PRAIRIE VIEW ROAD,KANSAS CITY,MO,64152,No_Match,,,,,,,,,
707,E 25 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64127,Match,Exact,E 25th St & Prospect Ave,KANSAS CITY,MO,64127,-94.552315,39.080723,"",""
578,ARCHIBALD AVENUE and CENTRAL STREET,KANSAS CITY,MO,64111,Tie,,,,,,,,,
