id,o_address,o_city,o_state,o_zip,status,quality,m_address,m_city,m_state,m_zip,long,lat,not_sure,L_R
660,4900 WOODLAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,4900 Woodland Ave,KANSAS CITY,MO,64110,-94.56389,39.037643,91452326,R
661,5500 E 101 STREET,KANSAS CITY,MO,64134,Match,Non_Exact,5500 E 101 St,KANSAS CITY,MO,64137,-94.526245,38.94222,91458085,L
420,E 53 STREET and BRUCE R WATKINS DR,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
662,6400 AGNES AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,6400 Agnes Ave,KANSAS CITY,MO,64132,-94.55163,39.01043,91456760,R
421,E 68 STREET and OLIVE STREET,KANSAS CITY,MO,64132,Match,Exact,E 68 St & Olive St,KANSAS CITY,MO,64132,-94.55893,39.00358,"",""
663,7100 NW 86 TERRACE,KANSAS CITY,MO,64153,No_Match,,,,,,,,,
422,E 9 STREET and PROSPECT AVENUE,KANSAS CITY,MO,64127,Match,Non_Exact,E 9 St & Prospect Ave,KANSAS CITY,MO,64124,-94.551216,39.10247,"",""
664,7600 E 85 TERRACE,KANSAS CITY,MO,64131,Match,Non_Exact,7600 E 85 Ter,KANSAS CITY,MO,64138,-94.49931,38.968815,91521904,L
423,EMANUEL CLEAVER II BOULEVARD and TROOST AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
665,8300 WILSON AVENUE,KANSAS CITY,MO,64124,Match,Non_Exact,8300 Wilson Ave,KANSAS CITY,MO,64125,-94.485405,39.109447,91459308,L
424,INDEPENDENCE AVENUE and MAPLE BOULEVARD,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
666,8500 WILSON AVENUE,KANSAS CITY,MO,64125,Match,Exact,8500 Wilson Ave,KANSAS CITY,MO,64125,-94.48306,39.109394,91459341,L
425,INDEPENDENCE AVENUE and MONROE AVENUE,KANSAS CITY,MO,64127,Tie,,,,,,,,,
667,9400 CLEVELAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,9400 Cleveland Ave,KANSAS CITY,MO,64132,-94.543976,38.95642,91506783,R
426,LEEDS TRAFFICWAY and STADIUM DR,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
668,9400 MCKINLEY AVENUE,KANSAS CITY,MO,64138,Match,Non_Exact,9400 McKinley St,KANSAS CITY,MO,64138,-94.48719,38.953533,91466377,R
427,W 39 STREET and BALTIMORE AVENUE,KANSAS CITY,MO,64111,Match,Exact,W 39 St & Baltimore Ave,KANSAS CITY,MO,64111,-94.58731,39.056618,"",""
669,9900 NE BARRY ROAD,KANSAS CITY,MO,64157,No_Match,,,,,,,,,
428,W 39 STREET and MAIN STREET,KANSAS CITY,MO,64111,Match,Exact,W 39th St & Main St,KANSAS CITY,MO,64111,-94.586105,39.056576,"",""
429,100 E 12 STREET,KANSAS CITY,MO,64106,Tie,,,,,,,,,
670,BLUE PK E and CLEVELAND AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,Blue Pkwy & Cleveland Ave,KANSAS CITY,MO,64130,-94.54075,39.03632,"",""
671,BRIGHTON AVENUE and INDEPENDENCE AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
430,1000 BROADWAY BOULEVARD,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
672,BRUCE R WATKINS DR and E MEYER BOULEVARD,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
431,10500 HICKMAN MILLS DR,KANSAS CITY,MO,64134,No_Match,,,,,,,,,
673,CYPRESS AVENUE and INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Tie,,,,,,,,,
432,1400 NE VIVION ROAD,KANSAS CITY,MO,64119,Match,Non_Exact,1400 NE Vivion Rd,KANSAS CITY,MO,64118,-94.563225,39.181084,89785766,L
674,E 11 STREET and PASEO,KANSAS CITY,MO,64106,Tie,,,,,,,,,
433,2200 VAN BRUNT BOULEVARD,KANSAS CITY,MO,64127,Match,Exact,2200 Van Brunt Blvd,KANSAS CITY,MO,64127,-94.52101,39.08503,91451456,R
675,E 12 STREET and PASEO,KANSAS CITY,MO,64108,Tie,,,,,,,,,
434,2600 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,2600 Independence Ave,KANSAS CITY,MO,64124,-94.55116,39.10632,91483592,L
676,E 14 STREET and MAIN STREET,KANSAS CITY,MO,64106,Match,Non_Exact,E 14 St & Main St,KANSAS CITY,MO,64106,-94.583336,39.09722,"",""
435,2600 PROSPECT AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,2600 Prospect Ave,KANSAS CITY,MO,64127,-94.55242,39.078815,91449980,R
677,E 17 STREET and CHERRY STREET,KANSAS CITY,MO,64108,Match,Exact,E 17 St & Cherry St,KANSAS CITY,MO,64108,-94.57654,39.093212,"",""
436,3200 PROSPECT AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3200 Prospect Ave,KANSAS CITY,MO,64128,-94.552956,39.067963,91450184,R
678,E 18 STREET and BENTON BOULEVARD,KANSAS CITY,MO,64127,Match,Exact,E 18 St & Benton Blvd,KANSAS CITY,MO,64127,-94.54964,39.09074,"",""
437,3700 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,3700 Independence Ave,KANSAS CITY,MO,64124,-94.537636,39.105854,91450390,L
679,E 18 STREET and FOREST AVENUE,KANSAS CITY,MO,64108,Match,Exact,E 18th St & Forest Ave,KANSAS CITY,MO,64108,-94.56896,39.091335,"",""
438,3800 BLUE RIDGE COURT,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
439,4200 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,4200 Independence Ave,KANSAS CITY,MO,64124,-94.53297,39.105713,91450457,L
680,E 18 STREET and VINE STREET,KANSAS CITY,MO,64106,No_Match,,,,,,,,,
681,E 19 STREET and CHERRY STREET,KANSAS CITY,MO,64108,Match,Exact,E 19th St & Cherry St,KANSAS CITY,MO,64108,-94.57673,39.09023,"",""
440,4300 PASEO,KANSAS CITY,MO,64109,Match,Non_Exact,4300 Paseo,KANSAS CITY,MO,64110,-94.56802,39.047077,91521123,R
682,E 23 STREET and DRURY AVENUE,KANSAS CITY,MO,64127,Match,Exact,E 23rd St & Drury Ave,KANSAS CITY,MO,64127,-94.51874,39.083225,"",""
441,4400 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,4400 Independence Ave,KANSAS CITY,MO,64124,-94.53069,39.105637,91450478,L
683,E 23 TRAFFICWAY and WHEELING AVENUE,KANSAS CITY,MO,64126,No_Match,,,,,,,,,
200,W 37 STREET and BROADWAY BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,W 37 St & Broadway St,KANSAS CITY,MO,64111,-94.590576,39.060352,"",""
442,4700 BROADWAY,KANSAS CITY,MO,64111,Match,Non_Exact,4700 Broadway St,KANSAS CITY,MO,64111,-94.591576,39.042187,91447577,R
684,E 27 STREET and JACKSON AVENUE,KANSAS CITY,MO,64127,Match,Exact,E 27 St & Jackson Ave,KANSAS CITY,MO,64127,-94.5341,39.076485,"",""
201,10300 HILLCREST ROAD,KANSAS CITY,MO,64137,Match,Exact,10300 Hillcrest Rd,KANSAS CITY,MO,64137,-94.5314,38.93865,91487823,R
443,5400 N ANTIOCH ROAD,KANSAS CITY,MO,64119,Match,Exact,5400 N Antioch Rd,KANSAS CITY,MO,64119,-94.54873,39.192085,89757609,L
685,E 29 STREET and VAN BRUNT BOULEVARD,KANSAS CITY,MO,64127,Tie,,,,,,,,,
202,1600 E 63 STREET,KANSAS CITY,MO,64131,Match,Non_Exact,1600 E 63 St,KANSAS CITY,MO,64110,-94.568825,39.01304,91454846,L
444,5500 E TRUMAN ROAD,KANSAS CITY,MO,64126,No_Match,,,,,,,,,
686,E 3 STREET and CHERRY STREET,KANSAS CITY,MO,64106,Match,Exact,E 3 St & Cherry St,KANSAS CITY,MO,64106,-94.57732,39.11108,"",""
203,1700 INDEPENDENCE AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,1700 Independence Ave,KANSAS CITY,MO,64106,-94.560745,39.10668,91448817,L
445,5800 E 19 TERRACE,KANSAS CITY,MO,64127,Match,Non_Exact,5800 E 19 Ter,KANSAS CITY,MO,64126,-94.514946,39.087383,91458957,L
687,E 35 STREET and SOUTH BENTON AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
204,2700 BENTON BOULEVARD,KANSAS CITY,MO,64127,Match,Non_Exact,2700 Benton Blvd,KANSAS CITY,MO,64128,-94.54901,39.076912,91450163,R
446,600 NE 38 STREET,KANSAS CITY,MO,64116,Match,Exact,600 NE 38th St,KANSAS CITY,MO,64116,-94.57428,39.163338,89756618,L
688,E 37 STREET and COLLEGE AVENUE,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
205,300 EMANUEL CLEAVER II BOULEVARD,KANSAS CITY,MO,64112,No_Match,,,,,,,,,
447,6400 E 87 STREET,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
689,E 38 STREET and MAIN STREET,KANSAS CITY,MO,64111,Match,Exact,E 38th St & Main St,KANSAS CITY,MO,64111,-94.586,39.058384,"",""
206,4000 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,4000 Independence Ave,KANSAS CITY,MO,64124,-94.53522,39.105793,91450454,L
448,6600 MONROE AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,6600 Monroe Ave,KANSAS CITY,MO,64132,-94.54364,39.006752,91456857,R
207,4100 TROOST AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4100 Troost Ave,KANSAS CITY,MO,64110,-94.57235,39.052433,91447972,R
449,6800 CHESTNUT AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,6800 Chestnut Ave,KANSAS CITY,MO,64132,-94.55433,39.00329,91456585,R
208,5400 INDEPENDENCE AVENUE,KANSAS CITY,MO,64124,Match,Non_Exact,5400 Independence Ave,KANSAS CITY,MO,64123,-94.51909,39.10522,91450820,L
209,6800 E 13 STREET,KANSAS CITY,MO,64127,Match,Non_Exact,6800 E 13 St,KANSAS CITY,MO,64126,-94.50333,39.09552,91458782,L
690,E 39 STREET and WABASH AVENUE,KANSAS CITY,MO,64110,No_Match,,,,,,,,,
691,E 53 STREET and BROOKLYN AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 53rd St & Brooklyn Ave,KANSAS CITY,MO,64130,-94.55962,39.030327,"",""
450,700 E 139 STREET,KANSAS CITY,MO,64145,Match,Non_Exact,700 E 139 St,KANSAS CITY,MO,64146,-94.58609,38.87518,91499702,L
692,E 87 STREET and BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64138,Match,Exact,E 87 St & Blue Ridge Blvd,KANSAS CITY,MO,64138,-94.49963,38.966415,"",""
451,7000 E 113 TERRACE,KANSAS CITY,MO,64134,Match,Exact,7000 E 113 Ter,KANSAS CITY,MO,64134,-94.50947,38.917656,91466093,L
693,E ARMOUR BOULEVARD and FOREST AVENUE,KANSAS CITY,MO,64109,Tie,,,,,,,,,
210,9500 BLUE RIDGE BOULEVARD,KANSAS CITY,MO,64138,Match,Non_Exact,9500 Blue Ridge Blvd,KANSAS CITY,MO,64134,-94.507965,38.95228,91465728,R
452,7000 PROSPECT AVENUE,KANSAS CITY,MO,64131,Match,Non_Exact,7000 Prospect Ave,KANSAS CITY,MO,64132,-94.55683,38.99982,91456701,R
694,E MEYER BOULEVARD and TROOST AVENUE,KANSAS CITY,MO,64131,Match,Exact,E Meyer Blvd & Troost Ave,KANSAS CITY,MO,64131,-94.574646,39.011475,"",""
211,BROOKLYN AVENUE and E TRUMAN ROAD,KANSAS CITY,MO,64108,No_Match,,,,,,,,,
453,8200 E BANNISTER ROAD,KANSAS CITY,MO,64138,Match,Non_Exact,8200 E Bannister Rd,KANSAS CITY,MO,64134,-94.49384,38.95177,91465922,L
695,EMANUEL CLEAVER II BOULEVARD and TROOST AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
212,E 13 STREET and WALNUT STREET,KANSAS CITY,MO,64106,Match,Exact,E 13 St & Walnut St,KANSAS CITY,MO,64106,-94.58213,39.098553,"",""
454,9100 N AMBASSADOR DR,KANSAS CITY,MO,64153,No_Match,,,,,,,,,
696,I 435 HIGHWAY and NE MO 152 HIGHWAY,KANSAS CITY,MO,64119,No_Match,,,,,,,,,
213,E 51 STREET and SWOPE PK,KANSAS CITY,MO,64130,Tie,,,,,,,,,
455,9200 NE MO 152 HIGHWAY,KANSAS CITY,MO,64158,No_Match,,,,,,,,,
697,I 70 HIGHWAY and VAN BRUNT BOULEVARD,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
214,INDEPENDENCE AVENUE and MONROE AVENUE,KANSAS CITY,MO,64123,Tie,,,,,,,,,
456,BLUE RIDGE COURT and RAYTOWN ROAD,KANSAS CITY,MO,64133,Match,Non_Exact,Blue Ridge Cutoff & Raytown Rd,KANSAS CITY,MO,64133,-94.47635,39.03681,"",""
698,INDEPENDENCE AVENUE and OLIVE STREET,KANSAS CITY,MO,64124,Tie,,,,,,,,,
215,INDEPENDENCE AVENUE and SPRUCE AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
457,BRIDGER ROAD and WESTPORT ROAD,KANSAS CITY,MO,64111,Match,Exact,Bridger Rd & Westport Rd,KANSAS CITY,MO,64111,-94.59361,39.051838,"",""
699,MERCIER STREET and WESTPORT ROAD,KANSAS CITY,MO,64111,Tie,,,,,,,,,
216,W 39 STREET and CENTRAL STREET,KANSAS CITY,MO,64111,Tie,,,,,,,,,
458,DONNELLY AVENUE and WINNER ROAD,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
217,W 9 STREET and BROADWAY BOULEVARD,KANSAS CITY,MO,64105,Match,Non_Exact,W 9th St & Broadway St,KANSAS CITY,MO,64105,-94.58825,39.103745,"",""
459,E 18 STREET and HIGHLAND AVENUE,KANSAS CITY,MO,64108,Match,Exact,E 18 St & Highland Ave,KANSAS CITY,MO,64108,-94.562126,39.091183,"",""
218,100 E LINWOOD BOULEVARD,KANSAS CITY,MO,64109,Match,Non_Exact,100 E Linwood Blvd,KANSAS CITY,MO,64111,-94.58363,39.06841,91446087,L
219,1100 TROOST AVENUE,KANSAS CITY,MO,64108,Match,Non_Exact,1100 Troost Ave,KANSAS CITY,MO,64106,-94.569855,39.100628,91445706,R
460,E 18 STREET and LOCUST STREET,KANSAS CITY,MO,64108,Match,Exact,E 18th St & Locust St,KANSAS CITY,MO,64108,-94.577805,39.0916,"",""
461,E 20 STREET and TOPPING AVENUE,KANSAS CITY,MO,64127,No_Match,,,,,,,,,
220,1600 NW 88 STREET,KANSAS CITY,MO,64155,Match,Non_Exact,1600 NE 88th St,KANSAS CITY,MO,64155,-94.55966,39.25335,89775229,L
462,E 24 STREET and DENVER AVENUE,KANSAS CITY,MO,64127,Match,Exact,E 24th St & Denver Ave,KANSAS CITY,MO,64127,-94.52229,39.081657,"",""
221,2400 GILLHAM STREET,KANSAS CITY,MO,64109,No_Match,,,,,,,,,
463,E 31 STREET and VAN BRUNT BOULEVARD,KANSAS CITY,MO,64127,Tie,,,,,,,,,
222,2500 VAN BRUNT BOULEVARD,KANSAS CITY,MO,64127,Match,Exact,2500 Van Brunt Blvd,KANSAS CITY,MO,64127,-94.521225,39.08058,91451477,R
464,E 45 STREET and ELMWOOD AVENUE,KANSAS CITY,MO,64130,Match,Exact,E 45th St & Elmwood Ave,KANSAS CITY,MO,64130,-94.5311,39.04381,"",""
223,3000 PROSPECT AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3000 Prospect Ave,KANSAS CITY,MO,64128,-94.55277,39.071575,91450174,R
465,E 56 STREET and SWOPE PK,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
224,4200 TROOST AVENUE,KANSAS CITY,MO,64109,Match,Non_Exact,4200 Troost Ave,KANSAS CITY,MO,64110,-94.57246,39.05062,91447975,R
466,E 75 STREET and BRUCE R WATKINS DR,KANSAS CITY,MO,64132,No_Match,,,,,,,,,
225,5000 N ANTIOCH ROAD,KANSAS CITY,MO,64119,Match,Exact,5000 N Antioch Rd,KANSAS CITY,MO,64119,-94.54889,39.18431,89757899,L
467,INDEPENDENCE AVENUE and NORTON AVENUE,KANSAS CITY,MO,64124,Match,Exact,Independence Ave & Norton Ave,KANSAS CITY,MO,64124,-94.534134,39.105743,"",""
226,5700 INDEPENDENCE AVENUE,KANSAS CITY,MO,64124,Match,Non_Exact,5700 Independence Ave,KANSAS CITY,MO,64123,-94.51553,39.105087,91450839,L
468,W 10 STREET and BROADWAY BOULEVARD,KANSAS CITY,MO,64105,Match,Non_Exact,W 10th St & Broadway St,KANSAS CITY,MO,64105,-94.58832,39.10239,"",""
227,8400 N MERCIER STREET,KANSAS CITY,MO,64155,Match,Non_Exact,8400 Mercier St,KANSAS CITY,MO,64114,-94.60538,38.97635,91454090,R
469,100 E PERSHING ROAD,KANSAS CITY,MO,64106,Match,Non_Exact,100 E Pershing Rd,KANSAS CITY,MO,64108,-94.58288,39.084393,91445936,L
228,CENTRAL STREET and LAWRENCE STREET,KANSAS CITY,MO,64111,Match,Exact,Central St & Lawrence St,KANSAS CITY,MO,64111,-94.58836,39.052563,"",""
229,E 55 STREET and BRUCE R WATKINS DR,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
470,100 NE VIVION ROAD,KANSAS CITY,MO,64118,Match,Exact,100 NE Vivion Rd,KANSAS CITY,MO,64118,-94.58012,39.181175,89756258,L
471,11600 E US HIGHWAY 40,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
230,E 75 STREET and TROOST AVENUE,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
472,1300 WABASH AVENUE,KANSAS CITY,MO,64124,Match,Non_Exact,1300 Wabash Ave,KANSAS CITY,MO,64127,-94.552605,39.0975,91449358,R
231,HARDESTY AVENUE and E TRUMAN ROAD,KANSAS CITY,MO,64127,Match,Exact,Hardesty Ave & E Truman Rd,KANSAS CITY,MO,64127,-94.51934,39.09407,"",""
473,1800 EMANUEL CLEAVER II BOULEVARD,KANSAS CITY,MO,64109,Match,Non_Exact,1800 Emanuel Cleaver II Blvd,KANSAS CITY,MO,64130,-94.5623,39.043606,91539805,L
232,INDEPENDENCE AVENUE and KENSINGTON AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
474,2300 MCGEE STREET,KANSAS CITY,MO,64106,Match,Exact,2300 McGee St,KANSAS CITY,MO,64106,-94.58049,39.085587,91445928,R
233,PASEO and E TRUMAN ROAD,KANSAS CITY,MO,64106,Match,Non_Exact,The Paseo & E Truman Rd,KANSAS CITY,MO,64106,-94.56401,39.095104,"",""
475,2400 NE VIVION ROAD,KANSAS CITY,MO,64119,Match,Non_Exact,2400 NE Vivion Rd,KANSAS CITY,MO,64118,-94.549934,39.185535,89785788,L
234,W 39 STREET and PENNSYLVANIA AVENUE,KANSAS CITY,MO,64111,Match,Exact,W 39 St & Pennsylvania Ave,KANSAS CITY,MO,64111,-94.59307,39.056824,"",""
476,2600 NE VIVION ROAD,KANSAS CITY,MO,64118,Match,Non_Exact,2600 NE Vivion Rd,KANSAS CITY,MO,64119,-94.54883,39.186264,89785796,L
235,100 NE 50 COURT,KANSAS CITY,MO,64118,Match,Exact,100 NE 50th Ct,KANSAS CITY,MO,64118,-94.580444,39.185413,89793109,R
477,3400 BROADWAY BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,3400 Broadway St,KANSAS CITY,MO,64111,-94.590225,39.06658,91446011,R
236,100 W 10 STREET,KANSAS CITY,MO,64106,Tie,,,,,,,,,
478,3700 S EMANUEL CLEAVER II BOULEVARD,KANSAS CITY,MO,64130,No_Match,,,,,,,,,
237,14900 E US HIGHWAY 40,KANSAS CITY,MO,64136,Match,Exact,14900 US Hwy 40,KANSAS CITY,MO,64136,-94.40168,39.03508,91470577,L
479,4000 N BENNINGTON AVENUE,KANSAS CITY,MO,64119,Match,Non_Exact,4000 N Bennington Ave,KANSAS CITY,MO,64117,-94.50249,39.16756,89761478,L
238,200 E LINWOOD BOULEVARD,KANSAS CITY,MO,64109,Match,Non_Exact,200 E Linwood Blvd,KANSAS CITY,MO,64111,-94.58228,39.06836,91446097,L
239,2300 VAN BRUNT BOULEVARD,KANSAS CITY,MO,64127,Match,Exact,2300 Van Brunt Blvd,KANSAS CITY,MO,64127,-94.52111,39.08321,91451472,R
480,4700 JARBOE STREET,KANSAS CITY,MO,64111,Match,Non_Exact,4700 Jarboe St,KANSAS CITY,MO,64112,-94.59972,39.042484,91446841,R
481,4700 WYANDOTTE STREET,KANSAS CITY,MO,64111,Match,Non_Exact,4700 Wyandotte St,KANSAS CITY,MO,64112,-94.589226,39.042175,91527057,R
240,4900 RAYTOWN ROAD,KANSAS CITY,MO,64129,Match,Non_Exact,4900 Raytown Rd,KANSAS CITY,MO,64133,-94.47144,39.032215,91460846,R
482,5000 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,5000 Independence Ave,KANSAS CITY,MO,64124,-94.52375,39.105404,91450753,L
241,500 HARDESTY AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,500 Hardesty Ave,KANSAS CITY,MO,64124,-94.51903,39.106976,91450819,R
483,5100 N ANTIOCH ROAD,KANSAS CITY,MO,64119,Match,Exact,5100 N Antioch Rd,KANSAS CITY,MO,64119,-94.54886,39.18627,89785836,L
242,5800 E 21 STREET,KANSAS CITY,MO,64127,Match,Non_Exact,5800 E 21st St,KANSAS CITY,MO,64126,-94.515045,39.085514,91458960,L
484,600 BENTON BOULEVARD,KANSAS CITY,MO,64123,Match,Non_Exact,600 Benton Blvd,KANSAS CITY,MO,64124,-94.54409,39.106045,91449299,R
243,6000 E 31 STREET,KANSAS CITY,MO,64128,Match,Non_Exact,6000 E 31 St,KANSAS CITY,MO,64129,-94.51426,39.06871,91459041,L
485,600 W 101 TERRACE,KANSAS CITY,MO,64114,Match,Exact,600 W 101 Ter,KANSAS CITY,MO,64114,-94.599045,38.94451,91455680,R
244,8600 E 114 TERRACE,KANSAS CITY,MO,64134,Match,Exact,8600 E 114 Ter,KANSAS CITY,MO,64134,-94.491745,38.91548,91466333,L
486,6400 CHESTNUT AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,6400 Chestnut Ave,KANSAS CITY,MO,64132,-94.55393,39.010586,91456529,R
245,9100 E 39 STREET,KANSAS CITY,MO,64129,Match,Non_Exact,9100 E 39 St,KANSAS CITY,MO,64133,-94.47167,39.052433,91460596,L
487,700 VAN BRUNT BOULEVARD,KANSAS CITY,MO,64124,Match,Exact,700 Van Brunt Blvd,KANSAS CITY,MO,64124,-94.525894,39.10353,91450840,R
246,9900 HOLMES ROAD,KANSAS CITY,MO,64114,Match,Non_Exact,9900 Holmes Rd,KANSAS CITY,MO,64131,-94.58237,38.94822,91525209,R
488,700 W 101 TERRACE,KANSAS CITY,MO,64114,Match,Exact,700 W 101 Ter,KANSAS CITY,MO,64114,-94.6007,38.944572,91508287,R
247,BALES AVENUE and INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
489,7000 E BANNISTER ROAD,KANSAS CITY,MO,64138,Match,Non_Exact,7000 E Bannister Rd,KANSAS CITY,MO,64134,-94.50785,38.9524,91465727,L
248,BELMONT BOULEVARD and STREET JOHN AVENUE,KANSAS CITY,MO,64123,No_Match,,,,,,,,,
249,E 5 STREET and GRAND BOULEVARD,KANSAS CITY,MO,64106,Match,Exact,E 5th St & Grand Blvd,KANSAS CITY,MO,64106,-94.58048,39.108776,"",""
490,7300 E 109 TERRACE,KANSAS CITY,MO,64134,Match,Exact,7300 E 109 Ter,KANSAS CITY,MO,64134,-94.50539,38.924538,91466178,L
491,8400 E 114 TERRACE,KANSAS CITY,MO,64134,Match,Exact,8400 E 114 Ter,KANSAS CITY,MO,64134,-94.49402,38.915405,91466333,L
250,INDEPENDENCE AVENUE and PROSPECT AVENUE,KANSAS CITY,MO,64123,Tie,,,,,,,,,
492,8500 BLUE PK W,KANSAS CITY,MO,64129,No_Match,,,,,,,,,
251,JACKSON AVENUE and E TRUMAN ROAD,KANSAS CITY,MO,64127,Tie,,,,,,,,,
493,8700 E US HIGHWAY 40,KANSAS CITY,MO,64133,Match,Non_Exact,8700 US Hwy 40,KANSAS CITY,MO,64129,-94.481926,39.063335,91460402,L
252,100 N VAN BRUNT BOULEVARD,KANSAS CITY,MO,64123,Tie,,,,,,,,,
494,900 E ARMOUR BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,900 E Armour Blvd,KANSAS CITY,MO,64109,-94.57398,39.063347,91447787,L
253,10100 STATE LINE ROAD,KANSAS CITY,MO,64114,No_Match,,,,,,,,,
495,ADMIRAL BOULEVARD and TRACY AVENUE,KANSAS CITY,MO,64106,Match,Exact,Admiral Blvd & Tracy Ave,KANSAS CITY,MO,64106,-94.566986,39.10536,"",""
254,200 NW 96 STREET,KANSAS CITY,MO,64155,No_Match,,,,,,,,,
496,BLUE PK and KENSINGTON AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,Blue Pkwy & Kensington Ave,KANSAS CITY,MO,64130,-94.53393,39.034817,"",""
255,2100 INDEPENDENCE AVENUE,KANSAS CITY,MO,64123,Match,Non_Exact,2100 Independence Ave,KANSAS CITY,MO,64124,-94.557076,39.10654,91448897,L
497,CYPRESS AVENUE and INDEPENDENCE AVENUE,KANSAS CITY,MO,64124,Tie,,,,,,,,,
256,2600 PROSPECT AVENUE,KANSAS CITY,MO,64128,Match,Non_Exact,2600 Prospect Ave,KANSAS CITY,MO,64127,-94.55242,39.078815,91449980,R
498,E 12 STREET and TROOST AVENUE,KANSAS CITY,MO,64106,Match,Exact,E 12 St & Troost Ave,KANSAS CITY,MO,64106,-94.56989,39.09946,"",""
257,3800 AGNES AVENUE,KANSAS CITY,MO,64130,Match,Non_Exact,3800 Agnes Ave,KANSAS CITY,MO,64128,-94.54892,39.056988,91452101,R
499,E 18 STREET and PASEO,KANSAS CITY,MO,64108,Match,Exact,E 18th St & The Paseo,KANSAS CITY,MO,64108,-94.56439,39.09122,"",""
258,400 E ARMOUR BOULEVARD,KANSAS CITY,MO,64111,Match,Non_Exact,400 E Armour Blvd,KANSAS CITY,MO,64109,-94.58094,39.06363,91447450,L
259,4500 N BRIGHTON AVENUE,KANSAS CITY,MO,64119,Match,Non_Exact,4500 N Brighton Ave,KANSAS CITY,MO,64117,-94.52138,39.17553,89758731,L
260,500 E ARMOUR BOULEVARD,KANSAS CITY,MO,64109,Match,Exact,500 E Armour Blvd,KANSAS CITY,MO,64109,-94.579796,39.06358,91447452,L
261,5300 E 12 STREET,KANSAS CITY,MO,64126,Match,Non_Exact,5300 E 12 St,KANSAS CITY,MO,64127,-94.520065,39.097794,91450909,L
262,5500 E BANNISTER ROAD,KANSAS CITY,MO,64134,No_Match,,,,,,,,,
263,6000 INDEPENDENCE AVENUE S,KANSAS CITY,MO,64124,No_Match,,,,,,,,,
264,7500 E 111 TERRACE,KANSAS CITY,MO,64134,Match,Exact,7500 E 111 Ter,KANSAS CITY,MO,64134,-94.50321,38.923702,91466182,L
265,900 BROADWAY BOULEVARD,KANSAS CITY,MO,64105,Match,Non_Exact,900 Broadway St,KANSAS CITY,MO,64105,-94.58827,39.10368,91445053,R
266,BLUE RIDGE BOULEVARD and I 470 HIGHWAY,KANSAS CITY,MO,64134,No_Match,,,,,,,,,
267,E 14 STREET and WALNUT STREET,KANSAS CITY,MO,64106,Match,Exact,E 14th St & Walnut St,KANSAS CITY,MO,64106,-94.58221,39.09719,"",""
